NTCIR12-MathWiki-1 xxx Hamiltonian_constraint_of_LQG 0.0
NTCIR12-MathWiki-1 xxx Harmonic_oscillator 1.0
NTCIR12-MathWiki-1 xxx Help:Displaying_a_formula 1.0
NTCIR12-MathWiki-1 xxx Hilbert_symbol 0.0
NTCIR12-MathWiki-1 xxx Hindu_iconography 0.0
NTCIR12-MathWiki-1 xxx Hodge_dual 1.0
NTCIR12-MathWiki-1 xxx Holomorphic_functional_calculus 1.0
NTCIR12-MathWiki-1 xxx HPO_formalism 1.0
NTCIR12-MathWiki-1 xxx Hurwitz_zeta_function 1.0
NTCIR12-MathWiki-1 xxx Infinity_symbol 0.0
NTCIR12-MathWiki-1 xxx Integral_symbol 0.0
NTCIR12-MathWiki-1 xxx Jacobi_symbol 0.0
NTCIR12-MathWiki-1 xxx Jerk_(physics) 1.0
NTCIR12-MathWiki-1 xxx Joukowsky_transform 1.0
NTCIR12-MathWiki-1 xxx Kummer_ring 1.0
NTCIR12-MathWiki-1 xxx Langmuir_probe 0.0
NTCIR12-MathWiki-1 xxx Laplace's_method 1.0
NTCIR12-MathWiki-1 xxx Lattice_problem 1.0
NTCIR12-MathWiki-1 xxx Learning_with_errors 0.0
NTCIR12-MathWiki-1 xxx Least_squares_support_vector_machine 0.0
NTCIR12-MathWiki-1 xxx Legendre_symbol 0.0
NTCIR12-MathWiki-1 xxx Levi-Civita_symbol 0.0
NTCIR12-MathWiki-1 xxx Light_front_quantization 1.0
NTCIR12-MathWiki-1 xxx List_of_common_physics_notations 1.0
NTCIR12-MathWiki-1 xxx List_of_formulas_in_Riemannian_geometry 0.0
NTCIR12-MathWiki-1 xxx List_of_mathematical_symbols 1.0
NTCIR12-MathWiki-1 xxx List_of_photonics_equations 1.0
NTCIR12-MathWiki-1 xxx Logarithmic_mean 0.0
NTCIR12-MathWiki-1 xxx Logical_constant 0.0
NTCIR12-MathWiki-1 xxx Love,_Loss,_and_What_I_Wore 0.0
NTCIR12-MathWiki-1 xxx Luby_transform_code 0.0
NTCIR12-MathWiki-1 xxx Mahler_measure 0.0
NTCIR12-MathWiki-1 xxx Mathematical_constants_and_functions 1.0
NTCIR12-MathWiki-1 xxx Maxwell's_equations_in_curved_spacetime 1.0
NTCIR12-MathWiki-1 xxx Mild-slope_equation 1.0
NTCIR12-MathWiki-1 xxx Minimum_spanning_tree 1.0
NTCIR12-MathWiki-1 xxx Modular_symbol 0.0
NTCIR12-MathWiki-1 xxx Monin–Obukhov_similarity_theory 1.0
NTCIR12-MathWiki-1 xxx Motion_simulator 0.0
NTCIR12-MathWiki-1 xxx Multiple_zeta_function 0.0
NTCIR12-MathWiki-1 xxx Nabla_symbol 0.0
NTCIR12-MathWiki-1 xxx Nahm_equations 0.0
NTCIR12-MathWiki-1 xxx Natural_logarithm_of_2 1.0
NTCIR12-MathWiki-1 xxx Non-logical_symbol 0.0
NTCIR12-MathWiki-1 xxx Object_language 0.0
NTCIR12-MathWiki-1 xxx Oblate_spheroidal_coordinates 1.0
NTCIR12-MathWiki-1 xxx Oort_constants 0.0
NTCIR12-MathWiki-1 xxx Ordinal_collapsing_function 1.0
NTCIR12-MathWiki-1 xxx P-adic_quantum_mechanics 1.0
NTCIR12-MathWiki-1 xxx Parameterized_post-Newtonian_formalism 1.0
NTCIR12-MathWiki-1 xxx PDF417 0.0
NTCIR12-MathWiki-1 xxx Phase-locked_loop 0.0
NTCIR12-MathWiki-1 xxx Pochhammer_symbol 0.0
NTCIR12-MathWiki-1 xxx Portal:Chemistry::Useful_equations_and_links 0.0
NTCIR12-MathWiki-1 xxx Positive-real_function 0.0
NTCIR12-MathWiki-1 xxx Power_residue_symbol 0.0
NTCIR12-MathWiki-1 xxx Principalization_(algebra) 0.0
NTCIR12-MathWiki-1 xxx Production_(computer_science) 0.0
NTCIR12-MathWiki-1 xxx Propellant_mass_fraction 1.0
NTCIR12-MathWiki-1 xxx Q-Pochhammer_symbol 0.0
NTCIR12-MathWiki-1 xxx Quantum_heat_engines_and_refrigerators 0.0
NTCIR12-MathWiki-1 xxx Regimental_symbol 0.0
NTCIR12-MathWiki-1 xxx Religious_symbol 0.0
NTCIR12-MathWiki-1 xxx Riemann_zeta_function 1.0
NTCIR12-MathWiki-1 xxx RLC_circuit 1.0
NTCIR12-MathWiki-1 xxx Rotation_group_SO(3) 1.0
NTCIR12-MathWiki-1 xxx Routhian_mechanics 1.0
NTCIR12-MathWiki-1 xxx Sallen–Key_topology 1.0
NTCIR12-MathWiki-1 xxx Schwarz–Christoffel_mapping 1.0
NTCIR12-MathWiki-1 xxx Sea_state 1.0
NTCIR12-MathWiki-1 xxx Sediment_transport 0.0
NTCIR12-MathWiki-1 xxx Self-healing_hydrogels 1.0
NTCIR12-MathWiki-1 xxx SIC-POVM 0.0
NTCIR12-MathWiki-1 xxx Single-stage-to-orbit 1.0
NTCIR12-MathWiki-1 xxx Slater-type_orbital 1.0
NTCIR12-MathWiki-1 xxx Special_unitary_group 0.0
NTCIR12-MathWiki-1 xxx Speed_of_sound 0.0
NTCIR12-MathWiki-1 xxx Stability_derivatives 1.0
NTCIR12-MathWiki-1 xxx STAR_model 1.0
NTCIR12-MathWiki-1 xxx Stefan–Boltzmann_law 1.0
NTCIR12-MathWiki-1 xxx Steinberg_symbol 0.0
NTCIR12-MathWiki-1 xxx Stochastic_portfolio_theory 1.0
NTCIR12-MathWiki-1 xxx Structural_rule 0.0
NTCIR12-MathWiki-1 xxx Symbolic_circuit_analysis 0.0
NTCIR12-MathWiki-1 xxx Symbolic_method 0.0
NTCIR12-MathWiki-1 xxx Symbols_of_Montenegro 0.0
NTCIR12-MathWiki-1 xxx Symbol_(number_theory) 0.0
NTCIR12-MathWiki-1 xxx Symbol_rate 0.0
NTCIR12-MathWiki-1 xxx Template:Nazi_symbol 0.0
NTCIR12-MathWiki-1 xxx Terminal_and_nonterminal_symbols 0.0
NTCIR12-MathWiki-1 xxx Theta_function 0.0
NTCIR12-MathWiki-1 xxx Transmissibility_(structural_dynamics) 1.0
NTCIR12-MathWiki-1 xxx Trigonometric_functions 0.0
NTCIR12-MathWiki-1 xxx Trigonometry_in_Galois_fields 1.0
NTCIR12-MathWiki-1 xxx Turnstile_(symbol) 0.0
NTCIR12-MathWiki-1 xxx Vibration 1.0
NTCIR12-MathWiki-1 xxx Voter_model 1.0
NTCIR12-MathWiki-1 xxx Wave_function 0.0
NTCIR12-MathWiki-1 xxx What?_What_You_Got? 0.0
NTCIR12-MathWiki-1 xxx What_If— 0.0
NTCIR12-MathWiki-1 xxx What_Is_Soul 0.0
NTCIR12-MathWiki-1 xxx What_the_Tortoise_Said_to_Achilles 0.0
NTCIR12-MathWiki-1 xxx What_You're_On 0.0
NTCIR12-MathWiki-1 xxx Wythoff_symbol 0.0
NTCIR12-MathWiki-10 xxx Accelerating_universe 0.0
NTCIR12-MathWiki-10 xxx Accessibility_relation 0.0
NTCIR12-MathWiki-10 xxx Analytic_function 0.0
NTCIR12-MathWiki-10 xxx Antithetic_variates 0.0
NTCIR12-MathWiki-10 xxx Appell's_equation_of_motion 0.0
NTCIR12-MathWiki-10 xxx Arithmetic_zeta_function 0.0
NTCIR12-MathWiki-10 xxx Backpropagation 0.0
NTCIR12-MathWiki-10 xxx Beam_propagation_method 0.0
NTCIR12-MathWiki-10 xxx Bernoulli_polynomials 0.0
NTCIR12-MathWiki-10 xxx Bessel_function 0.0
NTCIR12-MathWiki-10 xxx Beta_distribution 0.0
NTCIR12-MathWiki-10 xxx Beta_rectangular_distribution 0.0
NTCIR12-MathWiki-10 xxx Boole's_rule 0.0
NTCIR12-MathWiki-10 xxx Bounded_function 0.0
NTCIR12-MathWiki-10 xxx Carl_Johan_Malmsten 1.0
NTCIR12-MathWiki-10 xxx Casorati–Weierstrass_theorem 0.0
NTCIR12-MathWiki-10 xxx Category:Rational_numbers 0.0
NTCIR12-MathWiki-10 xxx Characteristic_function_(convex_analysis) 0.0
NTCIR12-MathWiki-10 xxx Chebyshev_polynomials 0.0
NTCIR12-MathWiki-10 xxx Christen_Sørensen_Longomontanus 0.0
NTCIR12-MathWiki-10 xxx CIECAM02 1.0
NTCIR12-MathWiki-10 xxx Control_variates 0.0
NTCIR12-MathWiki-10 xxx Cross_entropy 1.0
NTCIR12-MathWiki-10 xxx Crystal_oscillator_frequencies 0.0
NTCIR12-MathWiki-10 xxx Curse_of_dimensionality 0.0
NTCIR12-MathWiki-10 xxx Cutoff_frequency 0.0
NTCIR12-MathWiki-10 xxx Derivative_of_the_exponential_map 1.0
NTCIR12-MathWiki-10 xxx Differential_entropy 0.0
NTCIR12-MathWiki-10 xxx Differentiation_rules 0.0
NTCIR12-MathWiki-10 xxx Dirichlet_integral 1.0
NTCIR12-MathWiki-10 xxx Domain_decomposition_methods 0.0
NTCIR12-MathWiki-10 xxx Electronic_band_structure 0.0
NTCIR12-MathWiki-10 xxx Electronic_entropy 0.0
NTCIR12-MathWiki-10 xxx Electron_localization_function 0.0
NTCIR12-MathWiki-10 xxx Entropic_value_at_risk 1.0
NTCIR12-MathWiki-10 xxx Error_function 1.0
NTCIR12-MathWiki-10 xxx Erythrulose_reductase 0.0
NTCIR12-MathWiki-10 xxx Exponential_family 0.0
NTCIR12-MathWiki-10 xxx Feedforward_neural_network 1.0
NTCIR12-MathWiki-10 xxx Fermi_level 0.0
NTCIR12-MathWiki-10 xxx Fermi–Dirac_statistics 1.0
NTCIR12-MathWiki-10 xxx File:Mnfrac1.png 0.0
NTCIR12-MathWiki-10 xxx Final_value_theorem 0.0
NTCIR12-MathWiki-10 xxx Fisher_equation 0.0
NTCIR12-MathWiki-10 xxx Frobenius_solution_to_the_hypergeometric_equation 0.0
NTCIR12-MathWiki-10 xxx Genocchi_number 1.0
NTCIR12-MathWiki-10 xxx Go_ranks_and_ratings 0.0
NTCIR12-MathWiki-10 xxx Gradient_descent 1.0
NTCIR12-MathWiki-10 xxx Gravity_of_Earth 0.0
NTCIR12-MathWiki-10 xxx Half-logistic_distribution 1.0
NTCIR12-MathWiki-10 xxx Hash_join 0.0
NTCIR12-MathWiki-10 xxx Hash_table 0.0
NTCIR12-MathWiki-10 xxx Hebrew_calendar 0.0
NTCIR12-MathWiki-10 xxx Hermite_polynomials 0.0
NTCIR12-MathWiki-10 xxx Holomorphic_functional_calculus 0.0
NTCIR12-MathWiki-10 xxx Holstein–Primakoff_transformation 0.0
NTCIR12-MathWiki-10 xxx Householder's_method 1.0
NTCIR12-MathWiki-10 xxx Hydroxymandelonitrile_lyase 0.0
NTCIR12-MathWiki-10 xxx Hyperbolic_discounting 0.0
NTCIR12-MathWiki-10 xxx Integration_by_reduction_formulae 0.0
NTCIR12-MathWiki-10 xxx Intertemporal_choice 1.0
NTCIR12-MathWiki-10 xxx Isabella_piercing 0.0
NTCIR12-MathWiki-10 xxx ISO_31-0 0.0
NTCIR12-MathWiki-10 xxx Item_response_theory 1.0
NTCIR12-MathWiki-10 xxx Iterated_function 0.0
NTCIR12-MathWiki-10 xxx Jacket_matrix 0.0
NTCIR12-MathWiki-10 xxx Kaya_identity 0.0
NTCIR12-MathWiki-10 xxx Kmetija 0.0
NTCIR12-MathWiki-10 xxx List_of_integrals_of_exponential_functions 0.0
NTCIR12-MathWiki-10 xxx List_of_integrals_of_irrational_functions 1.0
NTCIR12-MathWiki-10 xxx List_of_integrals_of_rational_functions 0.0
NTCIR12-MathWiki-10 xxx List_of_integrals_of_trigonometric_functions 1.0
NTCIR12-MathWiki-10 xxx List_of_representations_of_e 0.0
NTCIR12-MathWiki-10 xxx List_of_trigonometric_identities 0.0
NTCIR12-MathWiki-10 xxx Local_boundedness 0.0
NTCIR12-MathWiki-10 xxx Logistic_distribution 1.0
NTCIR12-MathWiki-10 xxx Logistic_function 1.0
NTCIR12-MathWiki-10 xxx Logistic_regression 0.0
NTCIR12-MathWiki-10 xxx Mathematical_constants_and_functions 0.0
NTCIR12-MathWiki-10 xxx MAXEkSAT 0.0
NTCIR12-MathWiki-10 xxx Measuring_network_throughput 0.0
NTCIR12-MathWiki-10 xxx Metal-mesh_optical_filter 0.0
NTCIR12-MathWiki-10 xxx Milü 0.0
NTCIR12-MathWiki-10 xxx Minimum-variance_unbiased_estimator 0.0
NTCIR12-MathWiki-10 xxx Monk's_formula 0.0
NTCIR12-MathWiki-10 xxx Multimodal_learning 0.0
NTCIR12-MathWiki-10 xxx Naive_Bayes_spam_filtering 0.0
NTCIR12-MathWiki-10 xxx Natural_logarithm 0.0
NTCIR12-MathWiki-10 xxx Normal_bundle 0.0
NTCIR12-MathWiki-10 xxx Normal_distribution 1.0
NTCIR12-MathWiki-10 xxx Observable 0.0
NTCIR12-MathWiki-10 xxx Observable_universe 0.0
NTCIR12-MathWiki-10 xxx Odd_graph 0.0
NTCIR12-MathWiki-10 xxx Omega_constant 1.0
NTCIR12-MathWiki-10 xxx Omnibus_test 0.0
NTCIR12-MathWiki-10 xxx Ordinal_regression 0.0
NTCIR12-MathWiki-10 xxx Oscillator_representation 1.0
NTCIR12-MathWiki-10 xxx Ostriker–Peebles_criterion 0.0
NTCIR12-MathWiki-10 xxx Overcompleteness 0.0
NTCIR12-MathWiki-10 xxx Oxygen–hemoglobin_dissociation_curve 1.0
NTCIR12-MathWiki-10 xxx Partial_fraction_decomposition 0.0
NTCIR12-MathWiki-10 xxx Perpetual_bond 0.0
NTCIR12-MathWiki-10 xxx Piezoelectric_coefficient 0.0
NTCIR12-MathWiki-10 xxx Plutonium 0.0
NTCIR12-MathWiki-10 xxx Poisson_wavelet 0.0
NTCIR12-MathWiki-10 xxx Polyhalogen_ions 0.0
NTCIR12-MathWiki-10 xxx Portal:Electronics::Selected_article::3 0.0
NTCIR12-MathWiki-10 xxx Proof_of_Bertrand's_postulate 0.0
NTCIR12-MathWiki-10 xxx Proof_that_22::7_exceeds_π 0.0
NTCIR12-MathWiki-10 xxx Properties_of_polynomial_roots 1.0
NTCIR12-MathWiki-10 xxx Prosecutor's_fallacy 0.0
NTCIR12-MathWiki-10 xxx Quasi_Fermi_level 0.0
NTCIR12-MathWiki-10 xxx Quintic_function 1.0
NTCIR12-MathWiki-10 xxx Radial_basis_function 0.0
NTCIR12-MathWiki-10 xxx Radius_of_convergence 0.0
NTCIR12-MathWiki-10 xxx Random_permutation_statistics 0.0
NTCIR12-MathWiki-10 xxx Random_variable 1.0
NTCIR12-MathWiki-10 xxx Rectifier_(neural_networks) 1.0
NTCIR12-MathWiki-10 xxx Recurrent_neural_network 1.0
NTCIR12-MathWiki-10 xxx Relations_between_heat_capacities 0.0
NTCIR12-MathWiki-10 xxx Reynolds_decomposition 0.0
NTCIR12-MathWiki-10 xxx Richardson_extrapolation 0.0
NTCIR12-MathWiki-10 xxx Route_inspection_problem 0.0
NTCIR12-MathWiki-10 xxx Runge's_phenomenon 0.0
NTCIR12-MathWiki-10 xxx Scale_factor_(cosmology) 0.0
NTCIR12-MathWiki-10 xxx Scale_space 1.0
NTCIR12-MathWiki-10 xxx Sea_ice_growth_processes 0.0
NTCIR12-MathWiki-10 xxx Secondary_measure 0.0
NTCIR12-MathWiki-10 xxx Shapiro_inequality 0.0
NTCIR12-MathWiki-10 xxx Sigmoid_function 1.0
NTCIR12-MathWiki-10 xxx Solving_quadratic_equations_with_continued_fractions 0.0
NTCIR12-MathWiki-10 xxx Space-oblique_Mercator_projection 0.0
NTCIR12-MathWiki-10 xxx Spanning_tree 0.0
NTCIR12-MathWiki-10 xxx Spherical_wave_transformation 0.0
NTCIR12-MathWiki-10 xxx Spike-triggered_average 1.0
NTCIR12-MathWiki-10 xxx Steiner's_problem 1.0
NTCIR12-MathWiki-10 xxx Support_(mathematics) 0.0
NTCIR12-MathWiki-10 xxx Taylor's_theorem 0.0
NTCIR12-MathWiki-10 xxx Taylor_series 0.0
NTCIR12-MathWiki-10 xxx Telecine 0.0
NTCIR12-MathWiki-10 xxx Template:POTD_protected::2015-04-27 0.0
NTCIR12-MathWiki-10 xxx Time_value_of_money 0.0
NTCIR12-MathWiki-10 xxx Timoshenko_beam_theory 1.0
NTCIR12-MathWiki-10 xxx Trigonometric_integral 0.0
NTCIR12-MathWiki-10 xxx Vanish_at_infinity 0.0
NTCIR12-MathWiki-11 xxx Accessibility_relation 0.0
NTCIR12-MathWiki-11 xxx Added_mass 0.0
NTCIR12-MathWiki-11 xxx All-pairs_testing 0.0
NTCIR12-MathWiki-11 xxx Alternatives_to_general_relativity 0.0
NTCIR12-MathWiki-11 xxx Appell's_equation_of_motion 0.0
NTCIR12-MathWiki-11 xxx AQUAL 0.0
NTCIR12-MathWiki-11 xxx Average_order_of_an_arithmetic_function 0.0
NTCIR12-MathWiki-11 xxx Beam_propagation_method 0.0
NTCIR12-MathWiki-11 xxx Beta_rectangular_distribution 0.0
NTCIR12-MathWiki-11 xxx Boole's_rule 0.0
NTCIR12-MathWiki-11 xxx Braking_distance 1.0
NTCIR12-MathWiki-11 xxx Casimir_pressure 0.0
NTCIR12-MathWiki-11 xxx Cauchy_momentum_equation 1.0
NTCIR12-MathWiki-11 xxx Church_encoding 0.0
NTCIR12-MathWiki-11 xxx Clamper_(electronics) 0.0
NTCIR12-MathWiki-11 xxx Cloth_modeling 1.0
NTCIR12-MathWiki-11 xxx Curse_of_dimensionality 0.0
NTCIR12-MathWiki-11 xxx D'Alembert's_principle 0.0
NTCIR12-MathWiki-11 xxx Deductive_lambda_calculus 0.0
NTCIR12-MathWiki-11 xxx Denavit–Hartenberg_parameters 1.0
NTCIR12-MathWiki-11 xxx Depth_of_field 0.0
NTCIR12-MathWiki-11 xxx Diffusionless_transformation 0.0
NTCIR12-MathWiki-11 xxx Dimensionless_quantity 0.0
NTCIR12-MathWiki-11 xxx Drop_(liquid) 1.0
NTCIR12-MathWiki-11 xxx Dynamical_simulation 1.0
NTCIR12-MathWiki-11 xxx Elementary_algebra 0.0
NTCIR12-MathWiki-11 xxx Equivalence_principle 1.0
NTCIR12-MathWiki-11 xxx Erythrulose_reductase 0.0
NTCIR12-MathWiki-11 xxx File:Mnfrac1.png 0.0
NTCIR12-MathWiki-11 xxx Force 1.0
NTCIR12-MathWiki-11 xxx Forces_on_sails 1.0
NTCIR12-MathWiki-11 xxx Four-vector 1.0
NTCIR12-MathWiki-11 xxx Function_composition_(computer_science) 0.0
NTCIR12-MathWiki-11 xxx Geometric_algebra 0.0
NTCIR12-MathWiki-11 xxx GM 0.0
NTCIR12-MathWiki-11 xxx Harmonic_oscillator 1.0
NTCIR12-MathWiki-11 xxx Hash_join 0.0
NTCIR12-MathWiki-11 xxx History_of_variational_principles_in_physics 1.0
NTCIR12-MathWiki-11 xxx Holstein–Primakoff_transformation 0.0
NTCIR12-MathWiki-11 xxx Howard_T._Odum 0.0
NTCIR12-MathWiki-11 xxx Hydroxymandelonitrile_lyase 0.0
NTCIR12-MathWiki-11 xxx Inertia 1.0
NTCIR12-MathWiki-11 xxx List_of_equations_in_wave_theory 0.0
NTCIR12-MathWiki-11 xxx Magnetic_field 1.0
NTCIR12-MathWiki-11 xxx Magnetomotive_force 1.0
NTCIR12-MathWiki-11 xxx Mass 1.0
NTCIR12-MathWiki-11 xxx Mass_in_special_relativity 1.0
NTCIR12-MathWiki-11 xxx Matrix_decomposition 0.0
NTCIR12-MathWiki-11 xxx Mechanics 1.0
NTCIR12-MathWiki-11 xxx Methods_of_computing_square_roots 0.0
NTCIR12-MathWiki-11 xxx Momentum 0.0
NTCIR12-MathWiki-11 xxx Moment_distribution_method 0.0
NTCIR12-MathWiki-11 xxx Moment_of_inertia 1.0
NTCIR12-MathWiki-11 xxx Monk's_formula 0.0
NTCIR12-MathWiki-11 xxx Moore–Penrose_pseudoinverse 0.0
NTCIR12-MathWiki-11 xxx Newton's_laws_of_motion 0.0
NTCIR12-MathWiki-11 xxx Newton_(unit) 1.0
NTCIR12-MathWiki-11 xxx Normal_bundle 0.0
NTCIR12-MathWiki-11 xxx Observable 0.0
NTCIR12-MathWiki-11 xxx Odd_graph 0.0
NTCIR12-MathWiki-11 xxx P-y_method 0.0
NTCIR12-MathWiki-11 xxx Perturbation_theory 1.0
NTCIR12-MathWiki-11 xxx Piezoelectric_accelerometer 1.0
NTCIR12-MathWiki-11 xxx Piezoelectric_sensor 1.0
NTCIR12-MathWiki-11 xxx Plancherel_theorem_for_spherical_functions 0.0
NTCIR12-MathWiki-11 xxx Plasma_fusion_preface 1.0
NTCIR12-MathWiki-11 xxx Plutonium 0.0
NTCIR12-MathWiki-11 xxx Propagation_of_uncertainty 0.0
NTCIR12-MathWiki-11 xxx Prosecutor's_fallacy 0.0
NTCIR12-MathWiki-11 xxx Pulse_wave_velocity 1.0
NTCIR12-MathWiki-11 xxx Realization_(probability) 0.0
NTCIR12-MathWiki-11 xxx Relations_between_heat_capacities 0.0
NTCIR12-MathWiki-11 xxx Reynolds_decomposition 0.0
NTCIR12-MathWiki-11 xxx Roothaan_equations 0.0
NTCIR12-MathWiki-11 xxx Rotation_around_a_fixed_axis 1.0
NTCIR12-MathWiki-11 xxx Seismic_tomography 0.0
NTCIR12-MathWiki-11 xxx Slope_deflection_method 0.0
NTCIR12-MathWiki-11 xxx Solar_thermal_energy 0.0
NTCIR12-MathWiki-11 xxx Sound_intensity_probe 0.0
NTCIR12-MathWiki-11 xxx Spanning_tree 0.0
NTCIR12-MathWiki-11 xxx Sparse_matrix-vector_multiplication 0.0
NTCIR12-MathWiki-11 xxx Special_relativity 1.0
NTCIR12-MathWiki-11 xxx Spectroscopy 0.0
NTCIR12-MathWiki-11 xxx Spring_(device) 1.0
NTCIR12-MathWiki-11 xxx Square-cube_law 1.0
NTCIR12-MathWiki-11 xxx Statistical_physics 1.0
NTCIR12-MathWiki-11 xxx Statistical_shape_analysis 0.0
NTCIR12-MathWiki-11 xxx Symmetric_cone 0.0
NTCIR12-MathWiki-11 xxx T-coloring 0.0
NTCIR12-MathWiki-11 xxx Tensor–vector–scalar_gravity 1.0
NTCIR12-MathWiki-11 xxx Theoretical_motivation_for_general_relativity 0.0
NTCIR12-MathWiki-11 xxx Trajectory_of_a_projectile 1.0
NTCIR12-MathWiki-11 xxx Uncertainty_principle 0.0
NTCIR12-MathWiki-11 xxx Vibration 1.0
NTCIR12-MathWiki-11 xxx Voltage_drop 0.0
NTCIR12-MathWiki-11 xxx Water_hammer 1.0
NTCIR12-MathWiki-11 xxx Wheeler–Feynman_absorber_theory 1.0
NTCIR12-MathWiki-11 xxx White's_law 0.0
NTCIR12-MathWiki-11 xxx Work_(physics) 0.0
NTCIR12-MathWiki-11 xxx Zeeman_effect 0.0
NTCIR12-MathWiki-12 xxx Area 0.0
NTCIR12-MathWiki-12 xxx Arithmetic_function 1.0
NTCIR12-MathWiki-12 xxx Associated_Legendre_polynomials 0.0
NTCIR12-MathWiki-12 xxx Barnes–Hut_simulation 0.0
NTCIR12-MathWiki-12 xxx Beltrami–Klein_model 0.0
NTCIR12-MathWiki-12 xxx Beta_distribution 0.0
NTCIR12-MathWiki-12 xxx Big_q-Legendre_polynomials 0.0
NTCIR12-MathWiki-12 xxx Brewer_sum 1.0
NTCIR12-MathWiki-12 xxx Bring_radical 0.0
NTCIR12-MathWiki-12 xxx Chebyshev_polynomials 0.0
NTCIR12-MathWiki-12 xxx Classical_orthogonal_polynomials 0.0
NTCIR12-MathWiki-12 xxx Clausen_function 0.0
NTCIR12-MathWiki-12 xxx Cocks_IBE_scheme 1.0
NTCIR12-MathWiki-12 xxx Connection_(algebraic_framework) 0.0
NTCIR12-MathWiki-12 xxx Convex_conjugate 0.0
NTCIR12-MathWiki-12 xxx Cubic_reciprocity 1.0
NTCIR12-MathWiki-12 xxx Dagum_distribution 0.0
NTCIR12-MathWiki-12 xxx Dirichlet_eta_function 0.0
NTCIR12-MathWiki-12 xxx Draft:List_of_shape_topics_in_various_fields 0.0
NTCIR12-MathWiki-12 xxx Dynamic_logic_(modal_logic) 0.0
NTCIR12-MathWiki-12 xxx Elliptic_integral 0.0
NTCIR12-MathWiki-12 xxx Euler's_criterion 1.0
NTCIR12-MathWiki-12 xxx Euler's_totient_function 0.0
NTCIR12-MathWiki-12 xxx Euler–Jacobi_pseudoprime 0.0
NTCIR12-MathWiki-12 xxx Exponential_family 0.0
NTCIR12-MathWiki-12 xxx Factorial 0.0
NTCIR12-MathWiki-12 xxx Factor_analysis 0.0
NTCIR12-MathWiki-12 xxx Fekete_polynomial 1.0
NTCIR12-MathWiki-12 xxx Fibonacci_number 0.0
NTCIR12-MathWiki-12 xxx Finite_Legendre_transform 0.0
NTCIR12-MathWiki-12 xxx Floor_and_ceiling_functions 1.0
NTCIR12-MathWiki-12 xxx Fourier_series 0.0
NTCIR12-MathWiki-12 xxx Fourier_transform 0.0
