Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-2,Ciphertext_indistinguishability.html,1416,PARTIALLY RELEVANT,0.5769774011299436,0.125,0.03036723163841808,0.01388888888888889,0.0007062146892655367,0.15842278719397362,0.5769774011299436
NTCIR12-MathWiki-2,Class_logic.html,930,PARTIALLY RELEVANT,0.24408602150537634,0.2,0.061021505376344085,0.06666666666666667,0.008602150537634409,0.1393548387096774,0.24408602150537634
NTCIR12-MathWiki-2,Closeness_(mathematics).html,799,NOT RELEVANT,0.5544430538172715,0.18147684605757197,0.027722152690863578,0.06049228201919066,0.0012515644555694619,0.24912469701050363,0.49937421777221525
NTCIR12-MathWiki-2,Combinatory_logic.html,3204,PARTIALLY RELEVANT,0.782147315855181,0.018414481897627965,0.048884207240948815,0.004603620474406991,0.00031210986267166043,0.3201052696475085,0.782147315855181
NTCIR12-MathWiki-2,Commutative_property.html,2737,RELEVANT,0.16770186335403728,0.16770186335403728,0.055900621118012424,0.055900621118012424,0.00036536353671903543,0.11180124223602485,0.16770186335403728
NTCIR12-MathWiki-2,Computable_topology.html,4420,NOT RELEVANT,0.5321266968325792,0.009502262443438913,0.026606334841628956,0.004751131221719457,0.009502262443438913,0.2242319599904739,0.4608597285067873
NTCIR12-MathWiki-2,Computation_tree_logic.html,6168,RELEVANT,0.08041504539559015,0.015888456549935148,0.020103761348897537,0.005296152183311716,0.00016212710765239947,0.032198443579766534,0.0646887159533074
NTCIR12-MathWiki-2,Contraposition.html,1890,RELEVANT,0.31058201058201057,0.010052910052910053,0.01826953003423592,0.003350970017636684,0.0005291005291005291,0.11665236665236665,0.31058201058201057
NTCIR12-MathWiki-2,Crystal_base.html,5483,NOT RELEVANT,0.4428232719314244,0.0003647638154295094,0.027676454495714025,0.00012158793847650312,0.0001823819077147547,0.21110242135166632,0.4428232719314244
NTCIR12-MathWiki-2,Deductive_lambda_calculus.html,11416,RELEVANT,0.40119131044148565,0.00814646110721794,0.017443100453977636,0.0027154870357393134,8.759635599159075e-05,0.17655194018505102,0.40119131044148565
NTCIR12-MathWiki-2,Defining_equation_(physics).html,6294,NOT RELEVANT,0.5853193517635844,0.0007944073721004131,0.007138040875165663,0.00039720368605020655,0.0007944073721004131,0.11296054722124664,0.36447410231966954
NTCIR12-MathWiki-2,Dimension_theory_(algebra).html,15847,PARTIALLY RELEVANT,0.32662333564712565,0.3073767905597274,0.03629148173856951,0.1536883952798637,0.3073767905597274,0.31762208259337055,0.32662333564712565
NTCIR12-MathWiki-2,Direct_sum.html,2685,PARTIALLY RELEVANT,0.5225325884543761,0.00186219739292365,0.020097407248245238,0.0006207324643078833,0.00037243947858472997,0.16865965094625612,0.5195530726256983
NTCIR12-MathWiki-2,Direct_sum_of_modules.html,3930,NOT RELEVANT,0.5501272264631043,0.009414758269720101,0.027506361323155214,0.0031382527565733676,0.0002544529262086514,0.19566054604222544,0.4587786259541985
NTCIR12-MathWiki-2,Distributive_property.html,4242,RELEVANT,0.4273927392739274,0.25294672324375295,0.03052805280528053,0.05058934464875059,0.00023573785950023574,0.17539283202324918,0.4273927392739274
NTCIR12-MathWiki-2,Dynamical_pictures_(quantum_mechanics).html,11689,NOT RELEVANT,0.29472153306527504,0.012233724014030285,0.03274683700725278,0.006116862007015143,0.012233724014030285,0.07191132077777641,0.20087261527932243
NTCIR12-MathWiki-2,Equivalence_relation.html,2990,PARTIALLY RELEVANT,0.7147157190635451,0.007357859531772575,0.03970642883686362,0.0036789297658862876,0.007357859531772575,0.3425704730052556,0.7073578595317725
NTCIR12-MathWiki-2,Exclusive_or.html,3712,RELEVANT,0.49299568965517243,0.0008081896551724138,0.015406115301724138,0.00020204741379310345,0.00026939655172413793,0.1197400500045253,0.49299568965517243
NTCIR12-MathWiki-2,Exportation_(logic).html,754,RELEVANT,0.001326259946949602,0.001326259946949602,0.000663129973474801,0.000663129973474801,0.001326259946949602,0.001326259946949602,0.001326259946949602
NTCIR12-MathWiki-2,FO_(complexity).html,4230,PARTIALLY RELEVANT,0.4068557919621749,0.013238770685579196,0.021413462734851313,0.004412923561859732,0.00023640661938534278,0.18793048367516452,0.4068557919621749
NTCIR12-MathWiki-2,Functional_completeness.html,1241,PARTIALLY RELEVANT,0.5519742143432715,0.004834810636583401,0.06133046826036351,0.0016116035455278,0.0008058017727639,0.1187681743334618,0.547945205479452
NTCIR12-MathWiki-2,General_frame.html,4045,RELEVANT,0.38442521631644005,0.04375772558714462,0.04271391292404889,0.014585908529048208,0.008405438813349814,0.15755360885688183,0.38442521631644005
NTCIR12-MathWiki-2,Hahn_decomposition_theorem.html,2457,PARTIALLY RELEVANT,0.41025641025641024,0.003663003663003663,0.03418803418803419,0.0018315018315018315,0.003663003663003663,0.1611975986975987,0.4065934065934066
NTCIR12-MathWiki-2,Help:Displaying_a_formula.html,26698,PARTIALLY RELEVANT,0.4483856468649337,0.11731215821409843,0.011799622285919308,0.02932803955352461,3.7455989212675104e-05,0.15989722250773944,0.4483856468649337
NTCIR12-MathWiki-2,Hermitian_adjoint.html,2193,PARTIALLY RELEVANT,0.364797081623347,0.00045599635202918376,0.03316337105666791,0.00022799817601459188,0.00045599635202918376,0.10556315549475605,0.364797081623347
NTCIR12-MathWiki-2,Holstein–Primakoff_transformation.html,1543,NOT RELEVANT,0.22164614387556708,0.22164614387556708,0.11082307193778354,0.11082307193778354,0.22164614387556708,0.22164614387556708,0.22164614387556708
NTCIR12-MathWiki-2,Homomorphic_signatures_for_network_coding.html,7372,NOT RELEVANT,0.18366793271839393,0.1079761258817146,0.04591698317959848,0.03599204196057153,0.00013564839934888768,0.09503526858383071,0.18353228431904503
NTCIR12-MathWiki-2,Holder's_inequality.html,17632,NOT RELEVANT,0.36274954627949185,0.006408802177858439,0.016488615739976904,0.0021362673926194797,5.671506352087114e-05,0.08689974003041154,0.23502722323049002
NTCIR12-MathWiki-2,Implementation_of_mathematics_in_set_theory.html,15539,NOT RELEVANT,0.5358131153870905,0.0008366046721153227,0.004915716654927437,0.0002788682240384409,6.435420554733252e-05,0.15987813614878013,0.5063388892464122
NTCIR12-MathWiki-2,Inductive_probability.html,18699,PARTIALLY RELEVANT,0.36531365313653136,0.05064441948767314,0.004870848708487085,0.016881473162557715,5.3478795657521794e-05,0.08837419710237511,0.36531365313653136
NTCIR12-MathWiki-2,Intuitionistic_logic.html,5407,PARTIALLY RELEVANT,0.43961531348252264,0.011836508230072129,0.03663460945687689,0.005918254115036064,0.011836508230072129,0.22610607648521466,0.43961531348252264
NTCIR12-MathWiki-2,Karhunen–Loeve_theorem.html,30946,PARTIALLY RELEVANT,0.3925870871841272,0.00025851483228850255,0.0103312391364244,0.00012925741614425127,0.00025851483228850255,0.13428310605570992,0.3840560977186066
NTCIR12-MathWiki-2,Least_common_multiple.html,6289,PARTIALLY RELEVANT,0.49721736365081887,0.005724280489743997,0.01714542633278686,0.0028621402448719985,0.005724280489743997,0.19302618328298085,0.4773413897280967
NTCIR12-MathWiki-2,List_of_logic_symbols.html,926,RELEVANT,0.49136069114470843,0.0032397408207343412,0.04913606911447084,0.0010799136069114472,0.0010799136069114472,0.2084233261339093,0.49136069114470843
NTCIR12-MathWiki-2,Locus_(mathematics).html,1418,PARTIALLY RELEVANT,0.48871650211565587,0.19605077574047955,0.06981664315937941,0.04901269393511989,0.0007052186177715092,0.18758815232722145,0.3533145275035261
NTCIR12-MathWiki-2,Logical_biconditional.html,1568,RELEVANT,0.3788265306122449,0.001913265306122449,0.009713500784929356,0.00047831632653061223,0.0006377551020408163,0.08972872631195336,0.3788265306122449
NTCIR12-MathWiki-2,Logical_conjunction.html,1325,PARTIALLY RELEVANT,0.5841509433962264,0.1169811320754717,0.00822747807600319,0.02339622641509434,0.0007547169811320754,0.16724846915915767,0.5592452830188679
NTCIR12-MathWiki-2,Logical_disjunction.html,1286,RELEVANT,0.5715396578538102,0.25505443234836706,0.009218381578287263,0.0510108864696734,0.0007776049766718507,0.14732835142130468,0.5474339035769828
NTCIR12-MathWiki-2,Lower_convex_envelope.html,214,NOT RELEVANT,0.3364485981308411,0.004672897196261682,0.08411214953271028,0.002336448598130841,0.004672897196261682,0.16822429906542055,0.3364485981308411
NTCIR12-MathWiki-2,Material_conditional.html,2025,RELEVANT,0.5822222222222222,0.01037037037037037,0.03881481481481481,0.0034567901234567903,0.0004938271604938272,0.22099561927518915,0.5822222222222222
NTCIR12-MathWiki-2,Material_implication_(rule_of_inference).html,430,RELEVANT,0.002325581395348837,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.002325581395348837,0.002325581395348837
NTCIR12-MathWiki-2,Metric_space.html,9432,PARTIALLY RELEVANT,0.5022264631043257,0.48091603053435117,0.019316402427089447,0.09618320610687023,0.00010602205258693808,0.2647019903448188,0.5022264631043257
NTCIR12-MathWiki-2,Modified_Richardson_iteration.html,1837,NOT RELEVANT,0.33151878062057705,0.04899292324442025,0.08287969515514426,0.024496461622210124,0.04899292324442025,0.12683723462166577,0.2808927599346761
NTCIR12-MathWiki-2,Monoidal_t-norm_logic.html,4220,RELEVANT,0.4518957345971564,0.1971563981042654,0.012911306702775897,0.039431279620853084,0.00023696682464454977,0.17374188422869352,0.4144549763033175
NTCIR12-MathWiki-2,Normal_form_for_free_groups_and_free_product_of_groups.html,3941,NOT RELEVANT,0.38239025628013196,0.0032986551636640447,0.020125802962112208,0.001099551721221348,0.0002537427048972342,0.1281746672510438,0.38239025628013196
NTCIR12-MathWiki-2,Positive_element.html,1285,RELEVANT,0.38054474708171204,0.05680933852140078,0.09513618677042801,0.02840466926070039,0.05680933852140078,0.21867704280155642,0.38054474708171204
NTCIR12-MathWiki-2,Probability.html,4288,NOT RELEVANT,0.45732276119402987,0.0011660447761194029,0.01203480950510605,0.0005830223880597014,0.0011660447761194029,0.20266201163301142,0.45732276119402987
NTCIR12-MathWiki-2,Proofs_involving_the_Moore–Penrose_pseudoinverse.html,9464,PARTIALLY RELEVANT,0.39581572273879967,0.024619611158072697,0.01649232178078332,0.012309805579036348,0.024619611158072697,0.2445255149708591,0.39581572273879967
NTCIR12-MathWiki-2,Propositional_calculus.html,14780,RELEVANT,0.4854533152909337,0.00013531799729364006,0.010787851450909639,4.510599909788001e-05,6.765899864682003e-05,0.16164893641927042,0.4854533152909337
NTCIR12-MathWiki-2,QR_decomposition.html,9518,PARTIALLY RELEVANT,0.4319184702668628,0.3911536036982559,0.05398980878335785,0.19557680184912796,0.3911536036982559,0.4151257266932829,0.4319184702668628
NTCIR12-MathWiki-2,Quantum_refereed_game.html,5454,PARTIALLY RELEVANT,0.3338833883388339,0.0007334066740007334,0.01236605141995681,0.00024446889133357777,0.00018335166850018335,0.11681872210209526,0.2797946461312798
NTCIR12-MathWiki-2,Racks_and_quandles.html,1916,RELEVANT,0.4431106471816284,0.016701461377870562,0.0170427171992934,0.005567153792623521,0.0005219206680584551,0.16679504715283278,0.4431106471816284
NTCIR12-MathWiki-2,Randolph_diagram.html,992,RELEVANT,0.688508064516129,0.6491935483870968,0.07650089605734767,0.2163978494623656,0.0010080645161290322,0.234375,0.688508064516129
NTCIR12-MathWiki-2,Recession_cone.html,1458,NOT RELEVANT,0.35390946502057613,0.16872427983539096,0.03539094650205762,0.056241426611796985,0.0006858710562414266,0.18748617195451128,0.35390946502057613
NTCIR12-MathWiki-2,Separoid.html,901,RELEVANT,0.30965593784683687,0.19089900110987792,0.03870699223085461,0.04772475027746948,0.0011098779134295228,0.15818402832831246,0.30965593784683687
