Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-1,Oblate_spheroidal_coordinates.html,9788,RELEVANT,1503,1,88.41176470588235,0.5,1,735.3666666666667,1503
NTCIR12-MathWiki-1,P-adic_quantum_mechanics.html,5497,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Parameterized_post-Newtonian_formalism.html,8969,RELEVANT,320,1,80.0,0.5,1,208.33333333333334,320
NTCIR12-MathWiki-1,Phase-locked_loop.html,10144,PARTIALLY RELEVANT,4397,2006,879.4,668.6666666666666,1,2401.125,4397
NTCIR12-MathWiki-1,Propellant_mass_fraction.html,934,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Quantum_heat_engines_and_refrigerators.html,6363,PARTIALLY RELEVANT,82,1,16.4,0.5,1,40.833333333333336,82
NTCIR12-MathWiki-1,RLC_circuit.html,11096,RELEVANT,1063,967,132.875,322.3333333333333,1,600.8095238095239,1063
NTCIR12-MathWiki-1,Routhian_mechanics.html,23703,RELEVANT,1628,1,81.4,0.5,1,583.28125,1498
NTCIR12-MathWiki-1,Sallen–Key_topology.html,9232,RELEVANT,2036,1,407.2,0.5,1,937.0,2036
NTCIR12-MathWiki-1,Schwarz–Christoffel_mapping.html,1576,RELEVANT,488,1,32.53333333333333,0.5,1,199.96153846153845,462
NTCIR12-MathWiki-1,Sea_state.html,2012,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Self-healing_hydrogels.html,2036,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Single-stage-to-orbit.html,4250,RELEVANT,544,1,181.33333333333334,0.5,1,272.5,544
NTCIR12-MathWiki-1,Slater-type_orbital.html,5910,RELEVANT,2104,1,233.77777777777777,0.5,1,635.625,2104
NTCIR12-MathWiki-1,Special_unitary_group.html,10290,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Speed_of_sound.html,7132,PARTIALLY RELEVANT,592,591,148.0,197.0,1,355.0,592
NTCIR12-MathWiki-1,Stability_derivatives.html,4526,RELEVANT,101,1,16.833333333333332,0.5,1,53.0,101
NTCIR12-MathWiki-1,STAR_model.html,2247,RELEVANT,462,1,115.5,0.5,1,231.0,462
NTCIR12-MathWiki-1,Stochastic_portfolio_theory.html,14522,RELEVANT,914,1,83.0909090909091,0.5,1,290.6333333333333,914
NTCIR12-MathWiki-1,Transmissibility_(structural_dynamics).html,229,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Trigonometric_functions.html,17822,PARTIALLY RELEVANT,3728,1261,621.3333333333334,630.5,1261,2592.6666666666665,3728
NTCIR12-MathWiki-1,Trigonometry_in_Galois_fields.html,5695,RELEVANT,3104,10,114.96296296296296,3.3333333333333335,1,1250.1617647058824,3104
NTCIR12-MathWiki-1,Vibration.html,9781,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Absolute_value.html,6056,PARTIALLY RELEVANT,3005,18,68.29545454545455,9.0,18,1049.5428571428572,3005
NTCIR12-MathWiki-2,Additive_category.html,1354,PARTIALLY RELEVANT,435,123,62.142857142857146,41.0,1,220.85714285714286,435
NTCIR12-MathWiki-2,Associative_property.html,5807,RELEVANT,1859,1534,309.8333333333333,383.5,1,863.0833333333334,1641
NTCIR12-MathWiki-2,Axiom_of_extensionality.html,1009,PARTIALLY RELEVANT,454,64,30.266666666666666,16.0,8,181.98701298701297,454
NTCIR12-MathWiki-2,Banach_bundle_(non-commutative_geometry).html,794,PARTIALLY RELEVANT,258,197,25.8,65.66666666666667,1,112.17647058823529,258
NTCIR12-MathWiki-2,BL_(logic).html,1612,RELEVANT,598,45,35.1764705882353,15.0,1,179.9493670886076,598
NTCIR12-MathWiki-2,Bounded_variation.html,21003,PARTIALLY RELEVANT,8373,35,261.65625,17.5,35,3465.3333333333335,8373
NTCIR12-MathWiki-2,Category_of_topological_vector_spaces.html,1010,NOT RELEVANT,290,157,72.5,52.333333333333336,1,178.6,290
NTCIR12-MathWiki-2,Characterizations_of_the_category_of_topological_spaces.html,1574,PARTIALLY RELEVANT,865,346,86.5,115.33333333333333,20,439.13793103448273,845
NTCIR12-MathWiki-2,Cheeger_bound.html,948,NOT RELEVANT,200,1,33.333333333333336,0.5,1,64.25,111
NTCIR12-MathWiki-2,Ciphertext_indistinguishability.html,1416,PARTIALLY RELEVANT,817,177,43.0,19.666666666666668,1,224.32666666666665,817
NTCIR12-MathWiki-2,Class_logic.html,930,PARTIALLY RELEVANT,227,186,56.75,62.0,8,129.6,227
NTCIR12-MathWiki-2,Closeness_(mathematics).html,799,NOT RELEVANT,443,145,22.15,48.333333333333336,1,199.0506329113924,399
NTCIR12-MathWiki-2,Combinatory_logic.html,3204,PARTIALLY RELEVANT,2506,59,156.625,14.75,1,1025.6172839506173,2506
NTCIR12-MathWiki-2,Commutative_property.html,2737,RELEVANT,459,459,153.0,153.0,1,306.0,459
NTCIR12-MathWiki-2,Computable_topology.html,4420,NOT RELEVANT,2352,42,117.6,21.0,42,991.1052631578947,2037
NTCIR12-MathWiki-2,Computation_tree_logic.html,6168,RELEVANT,496,98,124.0,32.666666666666664,1,198.6,399
NTCIR12-MathWiki-2,Contraposition.html,1890,RELEVANT,587,19,34.529411764705884,6.333333333333333,1,220.47297297297297,587
NTCIR12-MathWiki-2,Crystal_base.html,5483,NOT RELEVANT,2428,2,151.75,0.6666666666666666,1,1157.4745762711864,2428
NTCIR12-MathWiki-2,Deductive_lambda_calculus.html,11416,RELEVANT,4580,93,199.1304347826087,31.0,1,2015.5169491525423,4580
NTCIR12-MathWiki-2,Defining_equation_(physics).html,6294,NOT RELEVANT,3684,5,44.926829268292686,2.5,5,710.9736842105264,2294
NTCIR12-MathWiki-2,Dimension_theory_(algebra).html,15847,PARTIALLY RELEVANT,5176,4871,575.1111111111111,2435.5,4871,5033.357142857143,5176
NTCIR12-MathWiki-2,Direct_sum.html,2685,PARTIALLY RELEVANT,1403,5,53.96153846153846,1.6666666666666667,1,452.8511627906977,1395
NTCIR12-MathWiki-2,Direct_sum_of_modules.html,3930,NOT RELEVANT,2162,37,108.1,12.333333333333334,1,768.9459459459459,1803
NTCIR12-MathWiki-2,Distributive_property.html,4242,RELEVANT,1813,1073,129.5,214.6,1,744.016393442623,1813
NTCIR12-MathWiki-2,Dynamical_pictures_(quantum_mechanics).html,11689,NOT RELEVANT,3445,143,382.77777777777777,71.5,143,840.5714285714286,2348
NTCIR12-MathWiki-2,Equivalence_relation.html,2990,PARTIALLY RELEVANT,2137,22,118.72222222222223,11.0,22,1024.2857142857142,2115
NTCIR12-MathWiki-2,Exclusive_or.html,3712,RELEVANT,1830,3,57.1875,0.75,1,444.4750656167979,1830
NTCIR12-MathWiki-2,Exportation_(logic).html,754,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,FO_(complexity).html,4230,PARTIALLY RELEVANT,1721,56,90.57894736842105,18.666666666666668,1,794.9459459459459,1721
NTCIR12-MathWiki-2,Functional_completeness.html,1241,PARTIALLY RELEVANT,685,6,76.11111111111111,2.0,1,147.3913043478261,680
NTCIR12-MathWiki-2,General_frame.html,4045,RELEVANT,1555,177,172.77777777777777,59.0,34,637.304347826087,1555
NTCIR12-MathWiki-2,Hahn_decomposition_theorem.html,2457,PARTIALLY RELEVANT,1008,9,84.0,4.5,9,396.0625,999
NTCIR12-MathWiki-2,Help:Displaying_a_formula.html,26698,PARTIALLY RELEVANT,11971,3132,315.0263157894737,783.0,1,4268.936046511628,11971
NTCIR12-MathWiki-2,Hermitian_adjoint.html,2193,PARTIALLY RELEVANT,800,1,72.72727272727273,0.5,1,231.5,800
NTCIR12-MathWiki-2,Holstein–Primakoff_transformation.html,1543,NOT RELEVANT,342,342,171.0,171.0,342,342.0,342
NTCIR12-MathWiki-2,Homomorphic_signatures_for_network_coding.html,7372,NOT RELEVANT,1354,796,338.5,265.3333333333333,1,700.6,1353
NTCIR12-MathWiki-2,Holder's_inequality.html,17632,NOT RELEVANT,6396,113,290.72727272727275,37.666666666666664,1,1532.2162162162163,4144
NTCIR12-MathWiki-2,Implementation_of_mathematics_in_set_theory.html,15539,NOT RELEVANT,8326,13,76.38532110091744,4.333333333333333,1,2484.3463576158942,7868
NTCIR12-MathWiki-2,Inductive_probability.html,18699,PARTIALLY RELEVANT,6831,947,91.08,315.6666666666667,1,1652.509111617312,6831
NTCIR12-MathWiki-2,Intuitionistic_logic.html,5407,PARTIALLY RELEVANT,2377,64,198.08333333333334,32.0,64,1222.5555555555557,2377
NTCIR12-MathWiki-2,Karhunen–Loeve_theorem.html,30946,PARTIALLY RELEVANT,12149,8,319.7105263157895,4.0,8,4155.525,11885
NTCIR12-MathWiki-2,Least_common_multiple.html,6289,PARTIALLY RELEVANT,3127,36,107.82758620689656,18.0,36,1213.9416666666666,3002
NTCIR12-MathWiki-2,List_of_logic_symbols.html,926,RELEVANT,455,3,45.5,1.0,1,193.0,455
NTCIR12-MathWiki-2,Locus_(mathematics).html,1418,PARTIALLY RELEVANT,693,278,99.0,69.5,1,266.0,501
NTCIR12-MathWiki-2,Logical_biconditional.html,1568,RELEVANT,594,3,15.23076923076923,0.75,1,140.69464285714287,594
NTCIR12-MathWiki-2,Logical_conjunction.html,1325,PARTIALLY RELEVANT,774,155,10.901408450704226,31.0,1,221.6042216358839,741
NTCIR12-MathWiki-2,Logical_disjunction.html,1286,RELEVANT,735,328,11.85483870967742,65.6,1,189.46425992779783,704
NTCIR12-MathWiki-2,Lower_convex_envelope.html,214,NOT RELEVANT,72,1,18.0,0.5,1,36.0,72
NTCIR12-MathWiki-2,Material_conditional.html,2025,RELEVANT,1179,21,78.6,7.0,1,447.51612903225805,1179
NTCIR12-MathWiki-2,Material_implication_(rule_of_inference).html,430,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Metric_space.html,9432,PARTIALLY RELEVANT,4737,4536,182.19230769230768,907.2,1,2496.6691729323306,4737
NTCIR12-MathWiki-2,Modified_Richardson_iteration.html,1837,NOT RELEVANT,609,90,152.25,45.0,90,233.0,516
NTCIR12-MathWiki-2,Monoidal_t-norm_logic.html,4220,RELEVANT,1907,832,54.48571428571429,166.4,1,733.1907514450867,1749
NTCIR12-MathWiki-2,Normal_form_for_free_groups_and_free_product_of_groups.html,3941,NOT RELEVANT,1507,13,79.3157894736842,4.333333333333333,1,505.1363636363636,1507
NTCIR12-MathWiki-2,Positive_element.html,1285,RELEVANT,489,73,122.25,36.5,73,281.0,489
NTCIR12-MathWiki-2,Probability.html,4288,NOT RELEVANT,1961,5,51.60526315789474,2.5,5,869.0147058823529,1961
NTCIR12-MathWiki-2,Proofs_involving_the_Moore–Penrose_pseudoinverse.html,9464,PARTIALLY RELEVANT,3746,233,156.08333333333334,116.5,233,2314.1894736842105,3746
NTCIR12-MathWiki-2,Propositional_calculus.html,14780,RELEVANT,7175,2,159.44444444444446,0.6666666666666666,1,2389.1712802768166,7175
NTCIR12-MathWiki-2,QR_decomposition.html,9518,PARTIALLY RELEVANT,4111,3723,513.875,1861.5,3723,3951.1666666666665,4111
NTCIR12-MathWiki-2,Quantum_refereed_game.html,5454,PARTIALLY RELEVANT,1821,4,67.44444444444444,1.3333333333333333,1,637.1293103448276,1526
NTCIR12-MathWiki-2,Racks_and_quandles.html,1916,RELEVANT,849,32,32.65384615384615,10.666666666666666,1,319.5793103448276,849
NTCIR12-MathWiki-2,Randolph_diagram.html,992,RELEVANT,683,644,75.88888888888889,214.66666666666666,1,232.5,683
NTCIR12-MathWiki-2,Recession_cone.html,1458,NOT RELEVANT,516,246,51.6,82.0,1,273.35483870967744,516
NTCIR12-MathWiki-2,Separoid.html,901,RELEVANT,279,172,34.875,43.0,1,142.52380952380952,279
NTCIR12-MathWiki-2,Sequent_calculus.html,9850,PARTIALLY RELEVANT,4684,1211,180.15384615384616,302.75,1,2158.5945945945946,4684
NTCIR12-MathWiki-2,Sheffer_stroke.html,1082,PARTIALLY RELEVANT,488,312,18.76923076923077,78.0,1,143.98445595854923,488
NTCIR12-MathWiki-2,Skew_lattice.html,9796,NOT RELEVANT,4211,85,82.56862745098039,28.333333333333332,1,1452.1365313653137,4211
NTCIR12-MathWiki-2,Squashed_entanglement.html,3700,NOT RELEVANT,1532,5,35.627906976744185,1.6666666666666667,1,556.4260204081633,1497
NTCIR12-MathWiki-2,Strong_generating_set.html,700,NOT RELEVANT,85,4,17.0,2.0,4,38.833333333333336,76
NTCIR12-MathWiki-2,T-norm_fuzzy_logics.html,3452,RELEVANT,1331,19,73.94444444444444,9.5,19,402.02777777777777,1296
NTCIR12-MathWiki-2,Tarski's_theorem_about_choice.html,913,PARTIALLY RELEVANT,348,25,20.470588235294116,8.333333333333334,1,143.18309859154928,311
NTCIR12-MathWiki-2,Tautology_(logic).html,3335,RELEVANT,1872,106,64.55172413793103,35.333333333333336,1,703.5958904109589,1872
NTCIR12-MathWiki-2,Tautology_(rule_of_inference).html,478,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Thermal_velocity.html,995,NOT RELEVANT,413,13,24.294117647058822,6.5,13,141.18571428571428,391
NTCIR12-MathWiki-2,Topological_tensor_product.html,2746,PARTIALLY RELEVANT,1230,12,25.625,4.0,1,435.05397727272725,1191
NTCIR12-MathWiki-2,Trace_inequalities.html,8567,PARTIALLY RELEVANT,3816,52,115.63636363636364,17.333333333333332,1,1201.397489539749,3816
NTCIR12-MathWiki-2,Truth_function.html,1902,PARTIALLY RELEVANT,686,642,171.5,321.0,642,662.3333333333334,686
NTCIR12-MathWiki-2,Truth_table.html,2231,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Unbounded_operator.html,6909,PARTIALLY RELEVANT,3738,34,65.57894736842105,11.333333333333334,1,990.7045454545455,2685
NTCIR12-MathWiki-2,Well-defined.html,2626,PARTIALLY RELEVANT,1262,24,70.11111111111111,12.0,24,425.15,1085
NTCIR12-MathWiki-2,Well-quasi-ordering.html,2583,PARTIALLY RELEVANT,898,24,128.28571428571428,8.0,1,364.4,898
NTCIR12-MathWiki-2,XTR.html,16584,NOT RELEVANT,5688,105,218.76923076923077,52.5,105,2540.9,5688
NTCIR12-MathWiki-3,Absolute_value.html,6056,NOT RELEVANT,2917,6,72.925,3.0,6,1107.52,2917
NTCIR12-MathWiki-3,Algebraic_normal_form.html,2995,RELEVANT,291,291,97.0,97.0,1,194.0,291
NTCIR12-MathWiki-3,Almost_disjoint_sets.html,769,NOT RELEVANT,380,5,38.0,2.5,5,174.0952380952381,380
NTCIR12-MathWiki-3,Anti-unification_(computer_science).html,5127,PARTIALLY RELEVANT,1923,5,101.21052631578948,0.8333333333333334,1,860.4890510948906,1921
NTCIR12-MathWiki-3,Bicomplex_number.html,5125,RELEVANT,1098,4,183.0,1.3333333333333333,2,375.27272727272725,1098
NTCIR12-MathWiki-3,Cardinality_of_the_continuum.html,3872,NOT RELEVANT,1669,436,185.44444444444446,145.33333333333334,1,396.93333333333334,1604
NTCIR12-MathWiki-3,Carry-lookahead_adder.html,3799,PARTIALLY RELEVANT,1130,891,30.54054054054054,127.28571428571429,1,514.8333333333334,1130
NTCIR12-MathWiki-3,Communication_complexity.html,5638,PARTIALLY RELEVANT,805,28,115.0,9.333333333333334,1,308.85714285714283,761
NTCIR12-MathWiki-3,Complexification_(Lie_group).html,7178,RELEVANT,2948,813,184.25,271.0,1,1067.3170731707316,2948
NTCIR12-MathWiki-3,Computable_number.html,3024,NOT RELEVANT,2007,124,74.33333333333333,41.333333333333336,1,638.5,1040
NTCIR12-MathWiki-3,Conway_chained_arrow_notation.html,5723,NOT RELEVANT,1990,190,110.55555555555556,95.0,190,1079.4444444444443,1800
NTCIR12-MathWiki-3,Deductive_lambda_calculus.html,11416,NOT RELEVANT,3886,46,138.78571428571428,15.333333333333334,1,1327.1307189542483,3686
NTCIR12-MathWiki-3,Depth_of_noncommutative_subrings.html,3355,PARTIALLY RELEVANT,1889,5,52.47222222222222,2.5,5,742.247491638796,1884
NTCIR12-MathWiki-3,Differential_equations_of_addition.html,462,RELEVANT,31,2,10.333333333333334,1.0,2,16.5,31
NTCIR12-MathWiki-3,Dilation_(morphology).html,1774,PARTIALLY RELEVANT,612,9,18.545454545454547,1.8,1,177.39952718676122,612
NTCIR12-MathWiki-3,Diophantine_approximation.html,5614,PARTIALLY RELEVANT,1695,64,130.3846153846154,32.0,64,811.975,1695
NTCIR12-MathWiki-3,Direct_product.html,3064,RELEVANT,1419,806,177.375,403.0,806,1161.1333333333334,1419
NTCIR12-MathWiki-3,Direct_sum.html,2685,RELEVANT,1403,110,42.515151515151516,15.714285714285714,1,443.5535307517084,1399
NTCIR12-MathWiki-3,Direct_sum_of_modules.html,3930,RELEVANT,1516,918,126.33333333333333,131.14285714285714,1,789.7894736842105,1516
NTCIR12-MathWiki-3,Divisibility_(ring_theory).html,460,NOT RELEVANT,245,20,20.416666666666668,6.666666666666667,1,81.14893617021276,172
NTCIR12-MathWiki-3,Evidence-based_subjective_logic.html,3642,PARTIALLY RELEVANT,962,446,87.45454545454545,223.0,446,751.2,962
NTCIR12-MathWiki-3,Exclusive_or.html,3712,RELEVANT,1973,328,45.883720930232556,46.857142857142854,1,722.6769230769231,1973
NTCIR12-MathWiki-3,Exponential_integral.html,5002,NOT RELEVANT,1802,440,163.8181818181818,220.0,440,1328.75,1802
NTCIR12-MathWiki-3,Exterior_algebra.html,16581,RELEVANT,8506,153,850.6,76.5,153,2769.2380952380954,8240
NTCIR12-MathWiki-3,Ext_functor.html,3726,PARTIALLY RELEVANT,1613,323,80.65,80.75,2,573.8414634146342,1555
NTCIR12-MathWiki-3,Freudenthal_magic_square.html,6580,PARTIALLY RELEVANT,2976,615,165.33333333333334,307.5,615,2208.6071428571427,2976
NTCIR12-MathWiki-3,Grover's_algorithm.html,8210,PARTIALLY RELEVANT,3025,1769,756.25,884.5,1769,2217.6666666666665,3025
NTCIR12-MathWiki-3,Gyrovector_space.html,5937,RELEVANT,21,1,7.0,0.5,1,10.5,20
NTCIR12-MathWiki-3,Hermitian_symmetric_space.html,8220,PARTIALLY RELEVANT,4740,244,526.6666666666666,122.0,244,2142.777777777778,4496
NTCIR12-MathWiki-3,Hyperfunction.html,3471,NOT RELEVANT,1512,52,137.45454545454547,17.333333333333332,1,657.9705882352941,1512
NTCIR12-MathWiki-3,Hyperoperation.html,9228,NOT RELEVANT,4137,60,43.54736842105263,20.0,1,1441.1291540785498,4010
NTCIR12-MathWiki-3,Integer_programming.html,2937,NOT RELEVANT,149,5,12.416666666666666,2.5,5,59.6,149
NTCIR12-MathWiki-3,Jordan_matrix.html,6661,PARTIALLY RELEVANT,539,477,77.0,238.5,477,508.0,539
NTCIR12-MathWiki-3,Knuth's_up-arrow_notation.html,10849,NOT RELEVANT,3282,11,66.9795918367347,3.6666666666666665,1,1023.678496868476,3230
NTCIR12-MathWiki-3,Lambda_calculus_definition.html,9476,NOT RELEVANT,4617,47,100.3695652173913,23.5,47,2052.5291666666667,4617
NTCIR12-MathWiki-3,Lie_algebra_extension.html,55388,RELEVANT,24986,66,499.72,33.0,66,7661.595813204509,18991
NTCIR12-MathWiki-3,Linear_complex_structure.html,5292,RELEVANT,1872,243,312.0,121.5,243,1145.4444444444443,1629
NTCIR12-MathWiki-3,List_of_definite_integrals.html,16020,NOT RELEVANT,6518,23,232.78571428571428,11.5,23,3702.6102564102566,6518
NTCIR12-MathWiki-3,Logic_gate.html,2178,RELEVANT,287,5,13.045454545454545,0.8333333333333334,1,100.60355029585799,287
NTCIR12-MathWiki-3,Mathematical_morphology.html,4881,RELEVANT,1315,8,21.20967741935484,1.6,1,420.8313868613139,1269
NTCIR12-MathWiki-3,Matroid.html,6974,PARTIALLY RELEVANT,4579,12,157.89655172413794,6.0,12,2252.690476190476,4459
NTCIR12-MathWiki-3,Matsubara_frequency.html,18267,NOT RELEVANT,7430,6,84.43181818181819,3.0,6,1286.2083333333333,6852
NTCIR12-MathWiki-3,Max-plus_algebra.html,1310,RELEVANT,577,5,18.03125,1.0,1,240.02631578947367,577
NTCIR12-MathWiki-3,Monoidal_functor.html,1800,NOT RELEVANT,778,375,43.22222222222222,125.0,1,401.22033898305085,778
NTCIR12-MathWiki-3,Moore–Penrose_pseudoinverse.html,9677,PARTIALLY RELEVANT,4305,963,153.75,321.0,77,2262.823529411765,4305
NTCIR12-MathWiki-3,Multiple_zeta_function.html,22181,NOT RELEVANT,8703,71,181.3125,23.666666666666668,1,3015.927374301676,8703
NTCIR12-MathWiki-3,Narrowing_of_algebraic_value_sets.html,29337,NOT RELEVANT,11976,1381,704.4705882352941,460.3333333333333,1,6660.227272727273,10596
NTCIR12-MathWiki-3,Pfaffian.html,5386,PARTIALLY RELEVANT,2111,374,191.9090909090909,93.5,1,853.9024390243902,1755
NTCIR12-MathWiki-3,Planar_ternary_ring.html,3556,PARTIALLY RELEVANT,1602,188,64.08,26.857142857142858,1,645.0735294117648,1602
NTCIR12-MathWiki-3,Positive-definite_matrix.html,5148,NOT RELEVANT,3086,34,42.273972602739725,17.0,34,1529.4427860696517,2866
NTCIR12-MathWiki-3,Projectively_extended_real_line.html,5357,NOT RELEVANT,1965,39,61.40625,13.0,1,616.5126353790614,1957
NTCIR12-MathWiki-3,Pythagorean_addition.html,542,RELEVANT,3,3,0.75,0.75,1,1.6666666666666667,3
NTCIR12-MathWiki-3,Racks_and_quandles.html,1916,NOT RELEVANT,983,25,32.766666666666666,8.333333333333334,1,337.0171673819743,983
NTCIR12-MathWiki-3,Schnirelmann_density.html,4269,PARTIALLY RELEVANT,1796,246,57.935483870967744,35.142857142857146,1,406.0360824742268,1796
NTCIR12-MathWiki-3,Schur_product_theorem.html,4375,NOT RELEVANT,1865,56,88.80952380952381,18.666666666666668,1,807.1465517241379,1806
