Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-5,Dini_derivative.html,1355,NOT RELEVANT,1144,247,190.66666666666666,123.5,247,648.0,1144
NTCIR12-MathWiki-5,Einstein_field_equations.html,10288,PARTIALLY RELEVANT,8915,4387,2228.75,2193.5,4387,4434.0,4463
NTCIR12-MathWiki-5,Elliptic_integral.html,13099,PARTIALLY RELEVANT,11698,9,688.1176470588235,4.5,9,3441.657142857143,11420
NTCIR12-MathWiki-5,Eshkol-Wachman_movement_notation.html,3169,NOT RELEVANT,3142,2,27.086206896551722,1.0,2,1092.2181818181818,2996
NTCIR12-MathWiki-5,Forces_on_sails.html,31156,NOT RELEVANT,26943,776,3367.875,388.0,776,10015.0,22548
NTCIR12-MathWiki-5,Four-vector.html,18710,PARTIALLY RELEVANT,17816,7,539.8787878787879,3.5,7,7903.238461538462,17084
NTCIR12-MathWiki-5,Fourier_series.html,17783,NOT RELEVANT,17549,1142,1032.2941176470588,571.0,1142,4357.928571428572,12882
NTCIR12-MathWiki-5,Frobenius_solution_to_the_hypergeometric_equation.html,54580,PARTIALLY RELEVANT,29503,29503,14751.5,14751.5,29503,29503.0,29503
NTCIR12-MathWiki-5,Function_application.html,598,NOT RELEVANT,536,148,107.2,74.0,148,232.25,271
NTCIR12-MathWiki-5,Generalized_beta_distribution.html,6931,RELEVANT,6475,1359,1079.1666666666667,679.5,1359,2551.4,5063
NTCIR12-MathWiki-5,Generalized_hypergeometric_function.html,21266,RELEVANT,4045,4,505.625,2.0,4,1914.1666666666667,3993
NTCIR12-MathWiki-5,Hermite_polynomials.html,31223,PARTIALLY RELEVANT,26818,860,3352.25,430.0,860,13630.0,25926
NTCIR12-MathWiki-5,Hyperarithmetical_theory.html,2711,NOT RELEVANT,2585,2,58.75,1.0,2,842.8954248366013,2387
NTCIR12-MathWiki-5,Hypergeometric_function.html,18116,RELEVANT,7510,7233,2503.3333333333335,3616.5,7233,7371.5,7510
NTCIR12-MathWiki-5,Hyperoperation.html,9420,NOT RELEVANT,9153,125,339.0,62.5,125,2733.931818181818,9153
NTCIR12-MathWiki-5,Improper_rotation.html,261,NOT RELEVANT,88,7,12.571428571428571,3.5,7,47.3,88
NTCIR12-MathWiki-5,J-invariant.html,11972,PARTIALLY RELEVANT,6313,674,485.61538461538464,337.0,674,2585.75,4092
NTCIR12-MathWiki-5,Jacobi_elliptic_functions.html,8551,NOT RELEVANT,8077,17,504.8125,8.5,17,2389.2,8077
NTCIR12-MathWiki-5,Jacobi_theta_functions_(notational_variations).html,1771,NOT RELEVANT,841,1,84.1,0.5,1,377.9166666666667,841
NTCIR12-MathWiki-5,Kleene's_O.html,2338,NOT RELEVANT,2296,35,79.17241379310344,17.5,35,694.6071428571429,2081
NTCIR12-MathWiki-5,Knuth's_up-arrow_notation.html,11071,NOT RELEVANT,11024,2,334.06060606060606,1.0,2,3990.8024691358023,10957
NTCIR12-MathWiki-5,Modern_Arabic_mathematical_notation.html,1581,NOT RELEVANT,1499,21,78.89473684210526,10.5,21,428.72222222222223,1396
NTCIR12-MathWiki-5,Multi-index_notation.html,5183,NOT RELEVANT,5177,326,575.2222222222222,163.0,326,2141.625,4842
NTCIR12-MathWiki-5,Notation_for_differentiation.html,3211,NOT RELEVANT,3203,10,82.12820512820512,5.0,10,902.3148148148148,2582
NTCIR12-MathWiki-5,Ordinal_notation.html,951,NOT RELEVANT,949,5,27.91176470588235,2.5,5,361.6666666666667,889
NTCIR12-MathWiki-5,Pade_table.html,7656,PARTIALLY RELEVANT,5741,1398,1913.6666666666667,699.0,1398,2870.5,4343
NTCIR12-MathWiki-5,Parabolic_cylinder_function.html,3745,PARTIALLY RELEVANT,3074,1180,1024.6666666666667,590.0,1180,2127.0,3074
NTCIR12-MathWiki-5,Peano-Russell_notation.html,432,NOT RELEVANT,386,10,42.888888888888886,5.0,10,321.125,386
NTCIR12-MathWiki-5,Pentation.html,2358,NOT RELEVANT,1469,65,122.41666666666667,32.5,65,561.0625,1032
NTCIR12-MathWiki-5,Polish_notation.html,1520,NOT RELEVANT,1491,4,27.10909090909091,2.0,4,360.81410256410254,1406
NTCIR12-MathWiki-5,Ricci_calculus.html,17140,NOT RELEVANT,16822,193,731.3913043478261,96.5,193,10863.92857142857,15324
NTCIR12-MathWiki-5,Scientific_notation.html,2335,NOT RELEVANT,2308,10,36.0625,5.0,10,1065.9354838709678,2308
NTCIR12-MathWiki-5,Set_notation.html,2050,NOT RELEVANT,1930,8,107.22222222222223,4.0,8,584.7647058823529,1054
NTCIR12-MathWiki-5,Sommerfeld_identity.html,1090,NOT RELEVANT,523,18,130.75,9.0,18,352.0,523
NTCIR12-MathWiki-5,Summation.html,11172,NOT RELEVANT,11002,18,647.1764705882352,9.0,18,3397.190476190476,11002
NTCIR12-MathWiki-5,Table_of_simple_cubic_graphs.html,649,NOT RELEVANT,487,12,48.7,6.0,12,184.0952380952381,487
NTCIR12-MathWiki-5,Tensor_contraction.html,2789,NOT RELEVANT,2316,25,231.6,12.5,25,914.5833333333334,2225
NTCIR12-MathWiki-5,Tetration.html,12259,NOT RELEVANT,12117,2,252.4375,1.0,2,3864.684210526316,12117
NTCIR12-MathWiki-5,Transient_kinetic_isotope_fractionation.html,20278,NOT RELEVANT,13775,149,1377.5,74.5,149,5964.68,12566
NTCIR12-MathWiki-5,Vector_notation.html,4191,NOT RELEVANT,4178,9,99.47619047619048,4.5,9,1724.0588235294117,4178
NTCIR12-MathWiki-5,Weierstrass's_elliptic_functions.html,12960,NOT RELEVANT,12084,394,671.3333333333334,197.0,394,5408.071428571428,12084
NTCIR12-MathWiki-6,Airy_disk.html,5387,NOT RELEVANT,5113,320,118.90697674418605,160.0,320,2286.7619047619046,4091
NTCIR12-MathWiki-6,Algebraic_data_type.html,1375,NOT RELEVANT,1190,2,34.0,1.0,2,387.03225806451616,1190
NTCIR12-MathWiki-6,Ambisonics.html,4192,NOT RELEVANT,2064,502,294.85714285714283,251.0,502,1211.8333333333333,1562
NTCIR12-MathWiki-6,Automatic_vectorization.html,1836,NOT RELEVANT,892,892,446.0,446.0,892,892.0,892
NTCIR12-MathWiki-6,Bit_error_rate.html,2341,NOT RELEVANT,469,2,13.027777777777779,1.0,2,215.14285714285714,447
NTCIR12-MathWiki-6,Burst_error-correcting_code.html,17658,NOT RELEVANT,8264,3,393.5238095238095,1.5,3,2831.4,8261
NTCIR12-MathWiki-6,Carbonic_anhydrase.html,2192,NOT RELEVANT,617,518,205.66666666666666,259.0,518,567.5,617
NTCIR12-MathWiki-6,Compartmental_modelling_of_dendrites.html,5394,NOT RELEVANT,1054,1024,351.3333333333333,512.0,1024,1039.0,1054
NTCIR12-MathWiki-6,Continued_fraction.html,22047,RELEVANT,20825,1082,1601.923076923077,541.0,1082,9436.214285714286,19722
NTCIR12-MathWiki-6,Contrast_(vision).html,1783,NOT RELEVANT,1160,14,116.0,7.0,14,578.2,1160
NTCIR12-MathWiki-6,Cyclic_code.html,10125,NOT RELEVANT,8475,1,565.0,0.5,1,1828.7222222222222,5265
NTCIR12-MathWiki-6,Diffractive_beam_splitter.html,404,NOT RELEVANT,262,20,29.11111111111111,10.0,20,105.875,237
NTCIR12-MathWiki-6,Diffusion_MRI.html,10546,NOT RELEVANT,8507,197,1215.2857142857142,98.5,197,1959.4,8507
NTCIR12-MathWiki-6,Digital_camouflage.html,985,NOT RELEVANT,963,2,17.196428571428573,1.0,2,231.85454545454544,508
NTCIR12-MathWiki-6,Display_contrast.html,1415,NOT RELEVANT,1174,13,48.916666666666664,6.5,13,553.5473684210526,1151
NTCIR12-MathWiki-6,Draft:Adaptive_filtering_by_optimal_projection.html,1827,NOT RELEVANT,1765,74,176.5,37.0,74,873.0,1765
NTCIR12-MathWiki-6,DSRP.html,2710,NOT RELEVANT,2221,1,138.8125,0.5,1,635.8909090909091,1424
NTCIR12-MathWiki-6,Dual-band_blade_antenna.html,1664,NOT RELEVANT,1545,129,81.3157894736842,64.5,129,453.6111111111111,1074
NTCIR12-MathWiki-6,Fiber_Bragg_grating.html,4460,NOT RELEVANT,435,109,72.5,54.5,109,252.25,435
NTCIR12-MathWiki-6,FM-index.html,2708,NOT RELEVANT,2372,567,148.25,283.5,567,1078.8666666666666,1805
NTCIR12-MathWiki-6,Frequent_subtree_mining.html,765,NOT RELEVANT,732,9,81.33333333333333,4.5,9,359.25,680
NTCIR12-MathWiki-6,Gamma_matrices.html,24416,NOT RELEVANT,20364,1932,1566.4615384615386,966.0,1932,10158.6,16772
NTCIR12-MathWiki-6,Generalized_continued_fraction.html,26306,RELEVANT,6715,17,746.1111111111111,8.5,17,2150.285714285714,6715
NTCIR12-MathWiki-6,Gradient_pattern_analysis.html,595,NOT RELEVANT,392,5,32.666666666666664,2.5,5,167.1,387
NTCIR12-MathWiki-6,Inductive_probability.html,18989,NOT RELEVANT,12787,22,608.9047619047619,11.0,22,2221.2314814814813,12669
NTCIR12-MathWiki-6,LePUS3.html,460,NOT RELEVANT,412,2,22.88888888888889,1.0,2,159.6888888888889,397
NTCIR12-MathWiki-6,Literal_movement_grammar.html,2179,NOT RELEVANT,60,2,10.0,1.0,2,24.0,60
NTCIR12-MathWiki-6,Look-and-say_sequence.html,735,NOT RELEVANT,461,2,57.625,1.0,2,228.5,461
NTCIR12-MathWiki-6,McCarthy_91_function.html,842,NOT RELEVANT,267,1,53.4,0.5,1,172.16666666666666,266
NTCIR12-MathWiki-6,Multiplication.html,6156,NOT RELEVANT,5474,287,421.0769230769231,143.5,287,1464.75,3400
NTCIR12-MathWiki-6,Negative_feedback_amplifier.html,6840,NOT RELEVANT,242,130,80.66666666666667,65.0,130,186.0,242
NTCIR12-MathWiki-6,Octahedron.html,2627,NOT RELEVANT,511,483,127.75,241.5,483,494.0,511
NTCIR12-MathWiki-6,Optical_resolution.html,5339,NOT RELEVANT,5161,28,245.76190476190476,14.0,28,2646.3333333333335,5161
NTCIR12-MathWiki-6,Pattern_(casting).html,862,NOT RELEVANT,752,7,12.129032258064516,3.5,7,178.04918032786884,470
NTCIR12-MathWiki-6,Pattern_recognition.html,5534,PARTIALLY RELEVANT,5509,10,90.31147540983606,5.0,10,2404.065789473684,5012
NTCIR12-MathWiki-6,Pattern_theory.html,2982,PARTIALLY RELEVANT,2966,1,72.34146341463415,0.5,1,897.1363636363636,2350
NTCIR12-MathWiki-6,Permutation_pattern.html,2583,NOT RELEVANT,2570,4,39.53846153846154,2.0,4,783.2150537634409,1672
NTCIR12-MathWiki-6,Picture_language.html,172,NOT RELEVANT,51,12,12.75,6.0,12,25.5,39
NTCIR12-MathWiki-6,Proton_nuclear_magnetic_resonance.html,1592,NOT RELEVANT,1299,1037,259.8,518.5,1037,1143.5,1299
NTCIR12-MathWiki-6,Pseudo-Zernike_polynomials.html,4106,NOT RELEVANT,4072,711,814.4,355.5,711,2677.5,4072
NTCIR12-MathWiki-6,Quantized_state_systems_method.html,1887,NOT RELEVANT,48,4,16.0,2.0,4,24.0,44
NTCIR12-MathWiki-6,Radiation_pattern.html,2287,NOT RELEVANT,2195,2,60.97222222222222,1.0,2,385.9428571428571,2109
NTCIR12-MathWiki-6,Rayleigh_sky_model.html,2503,NOT RELEVANT,2342,2,49.829787234042556,1.0,2,900.3119047619048,2326
NTCIR12-MathWiki-6,Redundant_proof.html,2427,NOT RELEVANT,2197,1410,549.25,705.0,1410,1728.3333333333333,2197
NTCIR12-MathWiki-6,Regular.html,653,PARTIALLY RELEVANT,141,141,70.5,70.5,141,141.0,141
NTCIR12-MathWiki-6,Skew_and_direct_sums_of_permutations.html,2827,NOT RELEVANT,2776,136,308.44444444444446,68.0,136,1629.388888888889,2776
NTCIR12-MathWiki-6,Sparse_distributed_memory.html,4515,NOT RELEVANT,3325,4,97.79411764705883,2.0,4,1167.0666666666666,3325
NTCIR12-MathWiki-6,Suffix_tree.html,2867,PARTIALLY RELEVANT,1778,140,254.0,70.0,140,828.6666666666666,1638
NTCIR12-MathWiki-6,Symbolic_Cholesky_decomposition.html,326,NOT RELEVANT,235,66,78.33333333333333,33.0,66,150.5,235
NTCIR12-MathWiki-6,Tajima's_D.html,3094,PARTIALLY RELEVANT,755,720,251.66666666666666,360.0,720,737.5,755
NTCIR12-MathWiki-6,Teiresias_algorithm.html,648,NOT RELEVANT,595,1,13.522727272727273,0.5,1,191.33333333333334,525
NTCIR12-MathWiki-6,Transverse_mode.html,2197,NOT RELEVANT,1756,39,117.06666666666666,19.5,39,574.8571428571429,1667
NTCIR12-MathWiki-9,Arnold_tongue.html,1138,PARTIALLY RELEVANT,5,1,1.6666666666666667,0.5,1,2.5,4
NTCIR12-MathWiki-9,Bessel_function.html,29212,PARTIALLY RELEVANT,21769,1,1088.45,0.5,1,8035.666666666667,20286
NTCIR12-MathWiki-9,Binomial_coefficient.html,26432,PARTIALLY RELEVANT,23452,1,2132.0,0.5,1,9722.535714285714,23452
NTCIR12-MathWiki-9,Catalan_number.html,7534,PARTIALLY RELEVANT,6702,1,446.8,0.5,1,1948.9,6702
NTCIR12-MathWiki-9,Chebyshev_equation.html,1556,PARTIALLY RELEVANT,225,1,56.25,0.5,1,149.33333333333334,224
NTCIR12-MathWiki-9,Chebyshev_polynomials.html,28717,PARTIALLY RELEVANT,28517,1,1239.8695652173913,0.5,1,10555.42857142857,28517
NTCIR12-MathWiki-9,Classical_orthogonal_polynomials.html,26624,PARTIALLY RELEVANT,25184,1,662.7368421052631,0.5,1,6802.577777777778,25183
NTCIR12-MathWiki-9,Clenshaw_algorithm.html,7197,PARTIALLY RELEVANT,7104,1,373.89473684210526,0.5,1,2535.1428571428573,7103
NTCIR12-MathWiki-9,Combinatorial_principles.html,1040,PARTIALLY RELEVANT,942,1,104.66666666666667,0.5,1,414.35,942
NTCIR12-MathWiki-9,Companion_matrix.html,2005,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,Continuous_q-Hermite_polynomials.html,1504,PARTIALLY RELEVANT,1412,2,470.6666666666667,1.0,2,707.0,1412
NTCIR12-MathWiki-9,Coupled_map_lattice.html,1954,RELEVANT,1688,1096,422.0,548.0,1096,1468.3333333333333,1688
NTCIR12-MathWiki-9,Dawson_function.html,5575,PARTIALLY RELEVANT,4744,1,790.6666666666666,0.5,1,2327.6,4743
NTCIR12-MathWiki-9,Derangement.html,2366,PARTIALLY RELEVANT,1572,149,314.4,74.5,149,786.0,1423
NTCIR12-MathWiki-9,Digamma_function.html,12862,PARTIALLY RELEVANT,12578,1,838.5333333333333,0.5,1,5007.839285714285,9795
NTCIR12-MathWiki-9,Discrete_time_and_continuous_time.html,1058,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,Dyadic_transformation.html,1373,RELEVANT,646,1,161.5,0.5,1,394.0,646
NTCIR12-MathWiki-9,Eigenvalues_and_eigenvectors_of_the_second_derivative.html,9892,PARTIALLY RELEVANT,4946,333,706.5714285714286,166.5,333,2117.2,4613
NTCIR12-MathWiki-9,Embree–Trefethen_constant.html,296,PARTIALLY RELEVANT,272,1,68.0,0.5,1,136.0,272
NTCIR12-MathWiki-9,Favard's_theorem.html,332,PARTIALLY RELEVANT,57,1,9.5,0.5,1,25.22222222222222,57
NTCIR12-MathWiki-9,Fibonacci_number.html,21418,PARTIALLY RELEVANT,19425,1,1387.5,0.5,1,6366.571428571428,19425
NTCIR12-MathWiki-9,Foster's_theorem.html,410,NOT RELEVANT,363,315,90.75,157.5,315,344.0,363
NTCIR12-MathWiki-9,Gaussian_quadrature.html,16892,PARTIALLY RELEVANT,9137,1,609.1333333333333,0.5,1,2121.285714285714,9136
NTCIR12-MathWiki-9,Generalized_continued_fraction.html,26306,PARTIALLY RELEVANT,25793,1,2149.4166666666665,0.5,1,8565.5,25793
NTCIR12-MathWiki-9,Generating_function.html,13364,PARTIALLY RELEVANT,12995,1,1443.888888888889,0.5,1,4876.0,12995
NTCIR12-MathWiki-9,Geometric_distribution.html,4570,PARTIALLY RELEVANT,158,1,52.666666666666664,0.5,1,79.5,158
NTCIR12-MathWiki-9,Harmonic_number.html,14955,PARTIALLY RELEVANT,11913,1,992.75,0.5,1,4664.62962962963,11819
NTCIR12-MathWiki-9,Hermite_polynomials.html,31223,PARTIALLY RELEVANT,22027,1,957.695652173913,0.5,1,9087.52380952381,19320
NTCIR12-MathWiki-9,Holonomic_function.html,4015,PARTIALLY RELEVANT,3865,1,966.25,0.5,1,1288.6666666666667,3849
NTCIR12-MathWiki-9,Hypergeometric_distribution.html,6382,PARTIALLY RELEVANT,3051,1,762.75,0.5,1,1903.6666666666667,3051
NTCIR12-MathWiki-9,Integration_by_reduction_formulae.html,23875,PARTIALLY RELEVANT,97,1,24.25,0.5,1,48.5,97
NTCIR12-MathWiki-9,Inverse_quadratic_interpolation.html,1688,PARTIALLY RELEVANT,1617,1,269.5,0.5,1,802.5,1617
NTCIR12-MathWiki-9,Jacobsthal_number.html,1253,PARTIALLY RELEVANT,1234,1,154.25,0.5,1,438.2,1174
NTCIR12-MathWiki-9,Legendre_polynomials.html,13324,PARTIALLY RELEVANT,9278,1,1855.6,0.5,1,3794.25,7215
NTCIR12-MathWiki-9,Lehmer_number.html,1719,PARTIALLY RELEVANT,621,1,155.25,0.5,1,310.5,620
NTCIR12-MathWiki-9,Leonardo_number.html,1139,PARTIALLY RELEVANT,376,1,53.714285714285715,0.5,1,159.9,376
NTCIR12-MathWiki-9,Linear_multistep_method.html,8093,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,Logistic_map.html,3564,RELEVANT,2696,1,898.6666666666666,0.5,1,1348.5,2696
NTCIR12-MathWiki-9,Lommel_polynomial.html,684,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,Lucas_sequence.html,6797,PARTIALLY RELEVANT,6705,1,394.4117647058824,0.5,1,2364.885714285714,6705
NTCIR12-MathWiki-9,Master_theorem.html,5172,PARTIALLY RELEVANT,5150,1,234.0909090909091,0.5,1,1655.5333333333333,5150
NTCIR12-MathWiki-9,Methods_of_computing_square_roots.html,24899,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,N-sphere.html,8336,PARTIALLY RELEVANT,6976,1,465.06666666666666,0.5,1,1889.5535714285713,6975
NTCIR12-MathWiki-9,Neville's_algorithm.html,2076,PARTIALLY RELEVANT,538,1,107.6,0.5,1,343.6666666666667,538
NTCIR12-MathWiki-9,Ordinary_differential_equation.html,12535,PARTIALLY RELEVANT,12044,1,3011.0,0.5,1,8025.666666666667,12043
NTCIR12-MathWiki-9,Padovan_sequence.html,3951,PARTIALLY RELEVANT,3834,1,213.0,0.5,1,795.1111111111111,3834
NTCIR12-MathWiki-9,Pell_number.html,11401,PARTIALLY RELEVANT,11303,1,941.9166666666666,0.5,1,4870.833333333333,11302
NTCIR12-MathWiki-9,Pentagonal_number_theorem.html,5087,PARTIALLY RELEVANT,5023,1,627.875,0.5,1,1848.75,4164
NTCIR12-MathWiki-9,Petkovsek's_algorithm.html,1592,PARTIALLY RELEVANT,1534,2,191.75,1.0,2,538.1428571428571,1534
NTCIR12-MathWiki-9,Poincare_map.html,755,NOT RELEVANT,699,166,99.85714285714286,83.0,166,280.6666666666667,414
NTCIR12-MathWiki-9,Recurrence_quantification_analysis.html,2544,PARTIALLY RELEVANT,2520,6,64.61538461538461,3.0,6,1008.969696969697,2423
NTCIR12-MathWiki-9,Recurrence_relation.html,22946,RELEVANT,22867,1,146.58333333333334,0.5,1,9162.043313201035,22866
NTCIR12-MathWiki-9,Recurrent_neural_network.html,2556,NOT RELEVANT,2542,14,62.0,7.0,14,654.225,1714
NTCIR12-MathWiki-9,Recursion_(disambiguation).html,72,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-9,Reed–Solomon_error_correction.html,17900,PARTIALLY RELEVANT,13417,1,1916.7142857142858,0.5,1,3879.0,7307
NTCIR12-MathWiki-9,Secondary_measure.html,12091,PARTIALLY RELEVANT,3353,1,419.125,0.5,1,1676.1666666666667,3353
NTCIR12-MathWiki-9,Sieved_ultraspherical_polynomials.html,1106,PARTIALLY RELEVANT,533,1,53.3,0.5,1,172.2,533
NTCIR12-MathWiki-9,Skolem–Mahler–Lech_theorem.html,269,PARTIALLY RELEVANT,228,1,38.0,0.5,1,103.5,227
NTCIR12-MathWiki-9,Somos_sequence.html,1677,PARTIALLY RELEVANT,1602,1,133.5,0.5,1,715.0,1601
NTCIR12-MathWiki-9,Stirling_numbers_of_the_second_kind.html,9765,PARTIALLY RELEVANT,9205,1,708.0769230769231,0.5,1,3476.425,8498
NTCIR12-MathWiki-9,Sylvester's_sequence.html,4215,PARTIALLY RELEVANT,4076,74,582.2857142857143,37.0,74,1760.4,4076
NTCIR12-MathWiki-9,Verlet_integration.html,14976,PARTIALLY RELEVANT,5712,1,1142.4,0.5,1,2017.6666666666667,5562
NTCIR12-MathWiki-9,Wallis'_integrals.html,11939,PARTIALLY RELEVANT,8513,1,773.9090909090909,0.5,1,3197.6071428571427,8513
NTCIR12-MathWiki-9,Wythoff_array.html,1156,PARTIALLY RELEVANT,1084,1,180.66666666666666,0.5,1,430.5,1083
NTCIR12-MathWiki-9,Zeckendorf's_theorem.html,1760,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-15,Analytic_combinatorics.html,13064,NOT RELEVANT,10930,3054,2732.5,1527.0,3054,5698.333333333333,7876
NTCIR12-MathWiki-15,Average_rectified_value.html,155,NOT RELEVANT,66,3,6.6,1.5,3,24.333333333333332,46
NTCIR12-MathWiki-15,Bell_number.html,5392,PARTIALLY RELEVANT,4730,2643,591.25,1321.5,2643,4133.6,4730
NTCIR12-MathWiki-15,Bernoulli_number.html,24835,PARTIALLY RELEVANT,24316,57,476.7843137254902,28.5,57,8387.223076923077,24316
NTCIR12-MathWiki-15,Bernstein_polynomial.html,4510,PARTIALLY RELEVANT,4343,1653,723.8333333333334,826.5,1653,3448.0,4343
NTCIR12-MathWiki-15,Binomial_coefficient.html,26432,RELEVANT,26105,1,842.0967741935484,0.5,1,12561.833333333334,25827
NTCIR12-MathWiki-15,Binomial_theorem.html,12532,RELEVANT,8552,866,1710.4,433.0,866,5294.75,8552
NTCIR12-MathWiki-15,Blum's_speedup_theorem.html,339,NOT RELEVANT,327,1,25.153846153846153,0.5,1,97.0,193
NTCIR12-MathWiki-15,Boundary-value_analysis.html,1282,NOT RELEVANT,1050,80,38.888888888888886,40.0,80,331.0769230769231,617
NTCIR12-MathWiki-15,Boundary_value_problem.html,1134,NOT RELEVANT,1112,36,30.054054054054053,18.0,36,641.9166666666666,1050
NTCIR12-MathWiki-15,Bulk_Richardson_number.html,393,NOT RELEVANT,327,46,32.7,23.0,46,200.625,327
NTCIR12-MathWiki-15,Combinatorial_number_system.html,2587,RELEVANT,1869,1,71.88461538461539,0.5,1,868.3533834586466,1783
NTCIR12-MathWiki-15,Computable_function.html,1753,NOT RELEVANT,1742,1,12.354609929078014,0.5,1,607.1986531986532,1538
NTCIR12-MathWiki-15,Computable_number.html,3164,NOT RELEVANT,3163,27,29.287037037037038,13.5,27,840.0093457943925,2092
NTCIR12-MathWiki-15,Computational_Diffie–Hellman_assumption.html,728,NOT RELEVANT,718,1,51.285714285714285,0.5,1,188.0,525
NTCIR12-MathWiki-15,Computation_in_the_limit.html,2021,NOT RELEVANT,2020,3,34.827586206896555,1.5,3,879.8796296296297,1983
NTCIR12-MathWiki-15,Course-of-values_recursion.html,2805,NOT RELEVANT,1892,2,105.11111111111111,1.0,2,474.75,1878
NTCIR12-MathWiki-15,C_(disambiguation).html,725,NOT RELEVANT,611,101,122.2,50.5,101,385.0,510
NTCIR12-MathWiki-15,Decoding_methods.html,2284,NOT RELEVANT,263,163,87.66666666666667,81.5,163,213.0,263
NTCIR12-MathWiki-15,Differential_of_a_function.html,7792,PARTIALLY RELEVANT,7366,5,460.375,2.5,5,3542.7818181818184,6826
NTCIR12-MathWiki-15,Expected_value.html,10477,NOT RELEVANT,10426,1,107.48453608247422,0.5,1,4958.0745098039215,10426
NTCIR12-MathWiki-15,Expected_value_of_including_uncertainty.html,1403,NOT RELEVANT,1392,5,69.6,2.5,5,569.1066666666667,1272
NTCIR12-MathWiki-15,Expected_value_of_sample_information.html,2981,NOT RELEVANT,2959,11,123.29166666666667,5.5,11,798.0672268907563,2912
NTCIR12-MathWiki-15,Exponential_family.html,37899,NOT RELEVANT,36707,7,1223.5666666666666,3.5,7,19011.84656084656,36707
NTCIR12-MathWiki-15,Factorial.html,13185,RELEVANT,12804,2,272.4255319148936,1.0,2,3214.434210526316,11242
NTCIR12-MathWiki-15,Fibonomial_coefficient.html,1645,PARTIALLY RELEVANT,1265,1260,421.6666666666667,630.0,1260,1262.5,1265
NTCIR12-MathWiki-15,Fisher's_exact_test.html,1990,PARTIALLY RELEVANT,1465,2,86.17647058823529,1.0,2,674.9848484848485,1450
NTCIR12-MathWiki-15,Fransen–Robinson_constant.html,897,NOT RELEVANT,765,1,69.54545454545455,0.5,1,151.8,750
NTCIR12-MathWiki-15,Fuss–Catalan_number.html,7267,PARTIALLY RELEVANT,6167,6162,2055.6666666666665,3081.0,6162,6164.5,6167
