Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-1,Sea_state.html,2012,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Self-healing_hydrogels.html,2036,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Single-stage-to-orbit.html,4250,RELEVANT,544,1,181.33333333333334,0.5,1,272.5,544
NTCIR12-MathWiki-1,Slater-type_orbital.html,5910,RELEVANT,2104,1,233.77777777777777,0.5,1,635.625,2104
NTCIR12-MathWiki-1,Special_unitary_group.html,10290,PARTIALLY RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Speed_of_sound.html,7132,PARTIALLY RELEVANT,66,1,22.0,0.5,1,33.0,65
NTCIR12-MathWiki-1,Stability_derivatives.html,4526,RELEVANT,101,1,16.833333333333332,0.5,1,53.0,101
NTCIR12-MathWiki-1,STAR_model.html,2247,RELEVANT,462,1,115.5,0.5,1,231.0,462
NTCIR12-MathWiki-1,Stochastic_portfolio_theory.html,14522,RELEVANT,914,1,83.0909090909091,0.5,1,290.6333333333333,914
NTCIR12-MathWiki-1,Transmissibility_(structural_dynamics).html,229,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-1,Trigonometry_in_Galois_fields.html,5695,RELEVANT,3079,1,123.16,0.5,1,1175.2467532467533,3079
NTCIR12-MathWiki-1,Vibration.html,9781,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Additive_category.html,1354,PARTIALLY RELEVANT,81,1,27.0,0.5,1,40.5,80
NTCIR12-MathWiki-2,Associative_property.html,5807,RELEVANT,1859,278,371.8,92.66666666666667,1,610.5714285714286,1534
NTCIR12-MathWiki-2,Axiom_of_extensionality.html,1009,PARTIALLY RELEVANT,427,22,35.583333333333336,7.333333333333333,8,180.29268292682926,419
NTCIR12-MathWiki-2,Banach_bundle_(non-commutative_geometry).html,794,PARTIALLY RELEVANT,239,1,26.555555555555557,0.5,1,75.375,178
NTCIR12-MathWiki-2,BL_(logic).html,1612,RELEVANT,551,1,55.1,0.5,1,141.0,321
NTCIR12-MathWiki-2,Category_of_topological_vector_spaces.html,1010,NOT RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Characterizations_of_the_category_of_topological_spaces.html,1574,PARTIALLY RELEVANT,564,326,112.8,163.0,326,445.0,564
NTCIR12-MathWiki-2,Ciphertext_indistinguishability.html,1416,PARTIALLY RELEVANT,715,24,42.05882352941177,3.0,1,160.22413793103448,715
NTCIR12-MathWiki-2,Class_logic.html,930,PARTIALLY RELEVANT,49,8,16.333333333333332,4.0,8,28.5,49
NTCIR12-MathWiki-2,Closeness_(mathematics).html,799,NOT RELEVANT,254,1,15.875,0.5,1,54.6,153
NTCIR12-MathWiki-2,Combinatory_logic.html,3204,PARTIALLY RELEVANT,111,49,13.875,16.333333333333332,1,49.11764705882353,111
NTCIR12-MathWiki-2,Commutative_property.html,2737,RELEVANT,459,459,153.0,153.0,1,306.0,459
NTCIR12-MathWiki-2,Computation_tree_logic.html,6168,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Contraposition.html,1890,RELEVANT,509,1,33.93333333333333,0.5,1,199.1818181818182,509
NTCIR12-MathWiki-2,Crystal_base.html,5483,NOT RELEVANT,1572,1,131.0,0.5,1,409.54545454545456,1110
NTCIR12-MathWiki-2,Deductive_lambda_calculus.html,11416,RELEVANT,1827,1,261.0,0.5,1,886.8333333333334,1827
NTCIR12-MathWiki-2,Direct_sum.html,2685,PARTIALLY RELEVANT,1403,1,87.6875,0.5,1,494.27272727272725,1395
NTCIR12-MathWiki-2,Direct_sum_of_modules.html,3930,NOT RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Distributive_property.html,4242,RELEVANT,975,302,81.25,75.5,1,405.2162162162162,975
NTCIR12-MathWiki-2,Exclusive_or.html,3712,RELEVANT,1830,3,57.1875,0.75,1,444.4750656167979,1830
NTCIR12-MathWiki-2,Exportation_(logic).html,754,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,FO_(complexity).html,4230,PARTIALLY RELEVANT,1642,1,328.4,0.5,1,802.75,1642
NTCIR12-MathWiki-2,Functional_completeness.html,1241,PARTIALLY RELEVANT,99,1,24.75,0.5,1,51.666666666666664,99
NTCIR12-MathWiki-2,General_frame.html,4045,RELEVANT,1272,54,318.0,27.0,54,629.6666666666666,1218
NTCIR12-MathWiki-2,Help:Displaying_a_formula.html,26698,PARTIALLY RELEVANT,10764,1273,307.54285714285714,424.3333333333333,1,4518.626865671642,10112
NTCIR12-MathWiki-2,Homomorphic_signatures_for_network_coding.html,7372,NOT RELEVANT,1354,1,451.3333333333333,0.5,1,677.0,1353
NTCIR12-MathWiki-2,Holder's_inequality.html,17632,NOT RELEVANT,1712,1,244.57142857142858,0.5,1,310.0,1631
NTCIR12-MathWiki-2,Implementation_of_mathematics_in_set_theory.html,15539,NOT RELEVANT,6301,1,131.27083333333334,0.5,1,2714.0,6234
NTCIR12-MathWiki-2,Inductive_probability.html,18699,PARTIALLY RELEVANT,6613,1,104.96825396825396,0.5,1,840.4262295081967,4024
NTCIR12-MathWiki-2,List_of_logic_symbols.html,926,RELEVANT,274,1,45.666666666666664,0.5,1,121.66666666666667,274
NTCIR12-MathWiki-2,Locus_(mathematics).html,1418,PARTIALLY RELEVANT,306,278,76.5,92.66666666666667,1,233.4,306
NTCIR12-MathWiki-2,Logical_biconditional.html,1568,RELEVANT,594,3,15.23076923076923,0.75,1,140.69464285714287,594
NTCIR12-MathWiki-2,Logical_conjunction.html,1325,PARTIALLY RELEVANT,576,3,8.470588235294118,0.75,1,204.3565937315198,576
NTCIR12-MathWiki-2,Logical_disjunction.html,1286,RELEVANT,512,11,8.677966101694915,2.75,1,169.7541390728477,511
NTCIR12-MathWiki-2,Material_conditional.html,2025,RELEVANT,916,1,70.46153846153847,0.5,1,413.02777777777777,916
NTCIR12-MathWiki-2,Material_implication_(rule_of_inference).html,430,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Metric_space.html,9432,PARTIALLY RELEVANT,4542,4536,757.0,1134.0,1,2793.769230769231,4542
NTCIR12-MathWiki-2,Monoidal_t-norm_logic.html,4220,RELEVANT,1368,831,62.18181818181818,207.75,1,562.4833333333333,1190
NTCIR12-MathWiki-2,Normal_form_for_free_groups_and_free_product_of_groups.html,3941,NOT RELEVANT,1253,1,83.53333333333333,0.5,1,430.76,1252
NTCIR12-MathWiki-2,Propositional_calculus.html,14780,RELEVANT,7035,1,319.77272727272725,0.5,1,2078.3888888888887,5123
NTCIR12-MathWiki-2,Quantum_refereed_game.html,5454,PARTIALLY RELEVANT,1821,1,75.875,0.5,1,727.6363636363636,1526
NTCIR12-MathWiki-2,Racks_and_quandles.html,1916,RELEVANT,792,1,36.0,0.5,1,314.29824561403507,787
NTCIR12-MathWiki-2,Randolph_diagram.html,992,RELEVANT,40,1,5.0,0.5,1,17.375,40
NTCIR12-MathWiki-2,Recession_cone.html,1458,NOT RELEVANT,86,1,12.285714285714286,0.5,1,36.8,85
NTCIR12-MathWiki-2,Separoid.html,901,RELEVANT,142,72,35.5,24.0,1,71.4,142
NTCIR12-MathWiki-2,Sequent_calculus.html,9850,PARTIALLY RELEVANT,4493,1211,195.34782608695653,403.6666666666667,1,2047.012658227848,4238
NTCIR12-MathWiki-2,Sheffer_stroke.html,1082,PARTIALLY RELEVANT,488,312,18.76923076923077,78.0,1,143.98445595854923,488
NTCIR12-MathWiki-2,Skew_lattice.html,9796,NOT RELEVANT,3993,1,81.48979591836735,0.5,1,1360.6914414414414,3993
NTCIR12-MathWiki-2,Squashed_entanglement.html,3700,NOT RELEVANT,1532,1,46.42424242424242,0.5,1,467.6290322580645,1247
NTCIR12-MathWiki-2,Tarski's_theorem_about_choice.html,913,PARTIALLY RELEVANT,348,1,29.0,0.5,1,105.18181818181819,223
NTCIR12-MathWiki-2,Tautology_(logic).html,3335,RELEVANT,1486,1,59.44,0.5,1,659.0652173913044,1485
NTCIR12-MathWiki-2,Tautology_(rule_of_inference).html,478,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Topological_tensor_product.html,2746,PARTIALLY RELEVANT,1146,1,28.65,0.5,1,349.484375,1146
NTCIR12-MathWiki-2,Trace_inequalities.html,8567,PARTIALLY RELEVANT,3665,1,152.70833333333334,0.5,1,1296.608695652174,3655
NTCIR12-MathWiki-2,Truth_table.html,2231,RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-2,Unbounded_operator.html,6909,PARTIALLY RELEVANT,665,1,133.0,0.5,1,332.75,665
NTCIR12-MathWiki-2,Well-quasi-ordering.html,2583,PARTIALLY RELEVANT,875,1,218.75,0.5,1,296.3333333333333,875
NTCIR12-MathWiki-3,Algebraic_normal_form.html,2995,RELEVANT,291,291,97.0,97.0,1,194.0,291
NTCIR12-MathWiki-3,Anti-unification_(computer_science).html,5127,PARTIALLY RELEVANT,1923,5,101.21052631578948,0.8333333333333334,1,860.4890510948906,1921
NTCIR12-MathWiki-3,Bicomplex_number.html,5125,RELEVANT,1098,4,183.0,1.3333333333333333,2,375.27272727272725,1098
NTCIR12-MathWiki-3,Cardinality_of_the_continuum.html,3872,NOT RELEVANT,1669,1,208.625,0.5,1,357.2857142857143,1168
NTCIR12-MathWiki-3,Carry-lookahead_adder.html,3799,PARTIALLY RELEVANT,1130,5,34.24242424242424,0.8333333333333334,1,544.9827586206897,1130
NTCIR12-MathWiki-3,Communication_complexity.html,5638,PARTIALLY RELEVANT,6,1,2.0,0.5,1,3.0,5
NTCIR12-MathWiki-3,Complexification_(Lie_group).html,7178,RELEVANT,1956,1,139.71428571428572,0.5,1,376.15384615384613,1548
NTCIR12-MathWiki-3,Computable_number.html,3024,NOT RELEVANT,52,1,6.5,0.5,1,24.25,52
NTCIR12-MathWiki-3,Deductive_lambda_calculus.html,11416,NOT RELEVANT,1827,1,261.0,0.5,1,886.8333333333334,1827
NTCIR12-MathWiki-3,Differential_equations_of_addition.html,462,RELEVANT,31,2,10.333333333333334,1.0,2,16.5,31
NTCIR12-MathWiki-3,Dilation_(morphology).html,1774,PARTIALLY RELEVANT,612,9,18.545454545454547,1.8,1,177.39952718676122,612
NTCIR12-MathWiki-3,Direct_sum.html,2685,RELEVANT,1403,5,43.84375,0.8333333333333334,1,434.4398034398034,1399
NTCIR12-MathWiki-3,Direct_sum_of_modules.html,3930,RELEVANT,880,5,110.0,0.8333333333333334,1,343.12,880
NTCIR12-MathWiki-3,Divisibility_(ring_theory).html,460,NOT RELEVANT,87,1,10.875,0.5,1,38.8,87
NTCIR12-MathWiki-3,Evidence-based_subjective_logic.html,3642,PARTIALLY RELEVANT,962,446,87.45454545454545,223.0,446,751.2,962
NTCIR12-MathWiki-3,Exclusive_or.html,3712,RELEVANT,1973,5,48.1219512195122,0.8333333333333334,1,727.5085959885387,1973
NTCIR12-MathWiki-3,Ext_functor.html,3726,PARTIALLY RELEVANT,1415,59,83.23529411764706,19.666666666666668,2,355.93548387096774,948
NTCIR12-MathWiki-3,Gyrovector_space.html,5937,RELEVANT,21,1,7.0,0.5,1,10.5,20
NTCIR12-MathWiki-3,Hyperfunction.html,3471,NOT RELEVANT,439,1,62.714285714285715,0.5,1,241.0,439
NTCIR12-MathWiki-3,Hyperoperation.html,9228,NOT RELEVANT,4137,1,46.48314606741573,0.5,1,1261.5962025316455,3064
NTCIR12-MathWiki-3,Knuth's_up-arrow_notation.html,10849,NOT RELEVANT,3282,1,74.5909090909091,0.5,1,867.984555984556,2832
NTCIR12-MathWiki-3,Logic_gate.html,2178,RELEVANT,287,5,13.045454545454545,0.8333333333333334,1,100.60355029585799,287
NTCIR12-MathWiki-3,Mathematical_morphology.html,4881,RELEVANT,1315,8,21.20967741935484,1.6,1,420.8313868613139,1269
NTCIR12-MathWiki-3,Max-plus_algebra.html,1310,RELEVANT,577,5,18.03125,1.0,1,240.02631578947367,577
NTCIR12-MathWiki-3,Monoidal_functor.html,1800,NOT RELEVANT,645,1,43.0,0.5,1,216.14285714285714,366
NTCIR12-MathWiki-3,Moore–Penrose_pseudoinverse.html,9677,PARTIALLY RELEVANT,3335,77,138.95833333333334,38.5,77,1547.6521739130435,2951
NTCIR12-MathWiki-3,Multiple_zeta_function.html,22181,NOT RELEVANT,7353,1,163.4,0.5,1,1962.3181818181818,6159
NTCIR12-MathWiki-3,Narrowing_of_algebraic_value_sets.html,29337,NOT RELEVANT,12,1,4.0,0.5,1,6.5,12
NTCIR12-MathWiki-3,Pfaffian.html,5386,PARTIALLY RELEVANT,2111,80,263.875,26.666666666666668,1,918.7647058823529,1597
NTCIR12-MathWiki-3,Planar_ternary_ring.html,3556,PARTIALLY RELEVANT,1503,188,65.34782608695652,31.333333333333332,1,603.7025316455696,1477
NTCIR12-MathWiki-3,Projectively_extended_real_line.html,5357,NOT RELEVANT,1523,1,69.22727272727273,0.5,1,496.03508771929825,916
NTCIR12-MathWiki-3,Pythagorean_addition.html,542,RELEVANT,3,3,0.75,0.75,1,1.6666666666666667,3
NTCIR12-MathWiki-3,Racks_and_quandles.html,1916,NOT RELEVANT,792,1,36.0,0.5,1,314.29824561403507,787
NTCIR12-MathWiki-3,Schnirelmann_density.html,4269,PARTIALLY RELEVANT,1493,5,51.48275862068966,0.8333333333333334,1,357.9939393939394,1493
NTCIR12-MathWiki-3,Schur_product_theorem.html,4375,NOT RELEVANT,270,1,33.75,0.5,1,134.66666666666666,270
NTCIR12-MathWiki-3,Spin_connection.html,5740,NOT RELEVANT,2490,1,45.27272727272727,0.5,1,765.3333333333334,2005
NTCIR12-MathWiki-3,Split-biquaternion.html,1525,PARTIALLY RELEVANT,18,4,4.5,1.3333333333333333,2,8.0,18
NTCIR12-MathWiki-3,Squashed_entanglement.html,3700,NOT RELEVANT,1532,1,46.42424242424242,0.5,1,467.6290322580645,1247
NTCIR12-MathWiki-3,Symmetric_difference.html,5087,PARTIALLY RELEVANT,1052,13,35.06666666666667,2.1666666666666665,1,379.5027932960894,1052
NTCIR12-MathWiki-3,Tensor_product.html,13489,NOT RELEVANT,6190,1,229.25925925925927,0.5,1,623.0,5472
NTCIR12-MathWiki-3,Tseitin_transformation.html,7715,PARTIALLY RELEVANT,3010,4,158.42105263157896,1.3333333333333333,2,1751.4857142857143,2698
NTCIR12-MathWiki-3,Unbounded_operator.html,6909,RELEVANT,665,1,133.0,0.5,1,332.75,665
NTCIR12-MathWiki-3,Universal_hashing.html,8785,RELEVANT,1443,1,120.25,0.5,1,868.4545454545455,1426
NTCIR12-MathWiki-3,XOR_swap_algorithm.html,2109,RELEVANT,255,5,5.3125,0.8333333333333334,1,81.00778642936596,255
NTCIR12-MathWiki-3,Yao's_Millionaires'_Problem.html,2886,PARTIALLY RELEVANT,1218,1,101.5,0.5,1,537.3125,1217
NTCIR12-MathWiki-4,2_×_2_real_matrices.html,2595,RELEVANT,1119,6,62.166666666666664,1.5,2,450.0,1119
NTCIR12-MathWiki-4,Adjoint_representation.html,6457,PARTIALLY RELEVANT,375,7,19.736842105263158,0.875,1,179.14666666666668,375
NTCIR12-MathWiki-4,Adjugate_matrix.html,7792,RELEVANT,2554,1225,102.16,245.0,1,887.4603174603175,2554
NTCIR12-MathWiki-4,Bhargava_cube.html,6542,PARTIALLY RELEVANT,822,6,82.2,1.5,2,253.45833333333334,456
NTCIR12-MathWiki-4,Cayley–Hamilton_theorem.html,18860,RELEVANT,7794,6,866.0,1.5,2,3895.3333333333335,7794
NTCIR12-MathWiki-4,Comparison_of_vector_algebra_and_geometric_algebra.html,16570,RELEVANT,5540,14,554.0,2.8,1,1799.1081081081081,5540
NTCIR12-MathWiki-4,Complex_number.html,18357,RELEVANT,5810,447,200.3448275862069,89.4,1,2702.162361623616,5810
NTCIR12-MathWiki-4,Controllability.html,5684,NOT RELEVANT,1828,2,365.6,1.0,2,860.25,1826
NTCIR12-MathWiki-4,Cramer's_rule.html,16756,RELEVANT,2410,1465,51.276595744680854,244.16666666666666,1,696.2921810699588,2410
NTCIR12-MathWiki-4,Determinant.html,24642,RELEVANT,12017,9,197.0,0.9,1,3515.277078085642,12017
NTCIR12-MathWiki-4,Double_coset.html,1325,NOT RELEVANT,63,7,5.25,0.875,1,27.161290322580644,63
NTCIR12-MathWiki-4,Duplication_and_elimination_matrices.html,485,PARTIALLY RELEVANT,129,7,6.7894736842105265,0.875,1,49.95918367346939,129
NTCIR12-MathWiki-4,Eigendecomposition_of_a_matrix.html,7749,PARTIALLY RELEVANT,2820,7,62.666666666666664,0.875,1,464.7024265644955,2820
NTCIR12-MathWiki-4,Ellipse.html,13402,PARTIALLY RELEVANT,123,123,30.75,30.75,1,66.5,123
NTCIR12-MathWiki-4,Formulas_for_generating_Pythagorean_triples.html,12657,PARTIALLY RELEVANT,3945,1328,57.17391304347826,265.6,1,1016.5646341463415,3945
NTCIR12-MathWiki-4,Fuchsian_group.html,1286,NOT RELEVANT,498,7,19.153846153846153,0.875,1,221.23809523809524,497
NTCIR12-MathWiki-4,Functional_equation.html,4204,PARTIALLY RELEVANT,917,9,61.13333333333333,0.9,1,224.02061855670104,917
NTCIR12-MathWiki-4,Fundamental_pair_of_periods.html,1899,PARTIALLY RELEVANT,55,7,4.583333333333333,0.875,1,23.612903225806452,55
NTCIR12-MathWiki-4,Generalised_circle.html,1272,NOT RELEVANT,6,6,1.5,1.5,2,3.3333333333333335,6
NTCIR12-MathWiki-4,Geometric_calculus.html,7846,NOT RELEVANT,7,7,2.3333333333333335,2.3333333333333335,1,4.666666666666667,7
NTCIR12-MathWiki-4,Help:Displaying_a_formula.html,26698,PARTIALLY RELEVANT,2317,7,154.46666666666667,0.875,1,682.7608695652174,2315
NTCIR12-MathWiki-4,Hilbert_modular_form.html,1163,NOT RELEVANT,31,6,6.2,1.5,2,11.88888888888889,31
NTCIR12-MathWiki-4,Homography.html,4781,NOT RELEVANT,1928,7,83.82608695652173,0.875,1,355.551912568306,1903
NTCIR12-MathWiki-4,Hyperbola.html,12173,PARTIALLY RELEVANT,593,106,45.61538461538461,26.5,10,200.98245614035088,593
NTCIR12-MathWiki-4,Idempotent_matrix.html,2290,PARTIALLY RELEVANT,370,7,23.125,0.875,1,162.6422018348624,370
NTCIR12-MathWiki-4,Incidence_(geometry).html,3553,RELEVANT,1072,3,29.77777777777778,0.75,1,389.79816513761466,1072
NTCIR12-MathWiki-4,Interior_reconstruction.html,3782,PARTIALLY RELEVANT,1417,7,35.425,0.875,1,557.5492063492063,1417
NTCIR12-MathWiki-4,Kelvin–Stokes_theorem.html,20643,PARTIALLY RELEVANT,6789,71,251.44444444444446,35.5,71,2088.292857142857,4213
NTCIR12-MathWiki-4,Linear_canonical_transformation.html,4590,PARTIALLY RELEVANT,1973,7,16.040650406504064,0.875,1,657.3068912710567,1973
NTCIR12-MathWiki-4,Linear_equation.html,4224,RELEVANT,139,1,27.8,0.5,1,67.0,139
NTCIR12-MathWiki-4,Lower_convex_envelope.html,214,NOT RELEVANT,60,1,20.0,0.5,1,30.5,60
NTCIR12-MathWiki-4,Maass_wave_form.html,691,NOT RELEVANT,68,6,11.333333333333334,1.5,2,28.666666666666668,68
NTCIR12-MathWiki-4,Manin_matrix.html,8249,PARTIALLY RELEVANT,2199,6,75.82758620689656,1.5,2,792.2730375426621,2199
NTCIR12-MathWiki-4,Matrix_(mathematics).html,12075,RELEVANT,1287,6,257.4,1.5,2,429.8888888888889,1285
NTCIR12-MathWiki-4,Mean_of_a_function.html,1348,NOT RELEVANT,301,1,33.44444444444444,0.5,1,121.75,301
NTCIR12-MathWiki-4,Modular_curve.html,1729,NOT RELEVANT,442,6,36.833333333333336,1.5,2,194.88888888888889,442
NTCIR12-MathWiki-4,Modular_form.html,4795,PARTIALLY RELEVANT,2704,7,43.61290322580645,0.875,1,847.0952380952381,2704
NTCIR12-MathWiki-4,Modular_group.html,3354,NOT RELEVANT,1346,7,33.65,0.875,1,395.5130434782609,1310
NTCIR12-MathWiki-4,Mobius_transformation.html,16616,PARTIALLY RELEVANT,7145,6,178.625,1.5,2,2651.529411764706,6914
NTCIR12-MathWiki-4,Mutation_(Jordan_algebra).html,22597,PARTIALLY RELEVANT,10949,7945,173.79365079365078,1324.1666666666667,1,4670.752051048314,10949
NTCIR12-MathWiki-4,Nullity_theorem.html,272,PARTIALLY RELEVANT,7,7,0.875,0.875,1,3.0,7
NTCIR12-MathWiki-4,One-form.html,1525,NOT RELEVANT,1,1,0.5,0.5,1,1.0,1
NTCIR12-MathWiki-4,Oscillator_representation.html,60442,NOT RELEVANT,27648,7,368.64,0.875,1,9539.118894009216,27648
NTCIR12-MathWiki-4,Parametric_surface.html,5349,PARTIALLY RELEVANT,1166,7,97.16666666666667,0.875,1,448.75,1166
NTCIR12-MathWiki-4,Plancherel_theorem_for_spherical_functions.html,30196,NOT RELEVANT,10344,6,795.6923076923077,1.5,2,1926.9074074074074,10344
NTCIR12-MathWiki-4,Poincare_series_(modular_form).html,895,NOT RELEVANT,143,6,17.875,1.5,2,42.77777777777778,92
NTCIR12-MathWiki-4,Projective_linear_group.html,5536,NOT RELEVANT,40,7,4.444444444444445,0.875,1,9.8,40
NTCIR12-MathWiki-4,Pseudo-determinant.html,789,RELEVANT,118,6,13.11111111111111,1.5,2,41.233333333333334,116
NTCIR12-MathWiki-4,Quasideterminant.html,3854,RELEVANT,58,1,19.333333333333332,0.5,1,29.0,57
NTCIR12-MathWiki-4,Representation_theory_of_the_Lorentz_group.html,38134,NOT RELEVANT,18312,6,631.448275862069,1.5,2,2400.8522727272725,18312
NTCIR12-MathWiki-4,Ring_(mathematics).html,15500,PARTIALLY RELEVANT,6,6,1.5,1.5,2,3.3333333333333335,6
NTCIR12-MathWiki-4,Ring_laser.html,6951,NOT RELEVANT,327,9,12.11111111111111,0.9,1,72.59006211180125,327
