Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-1,Electrofiltration.html,1013,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Equatorial_coordinate_system.html,2346,RELEVANT,0.23572037510656438,0.13768115942028986,0.023572037510656434,0.04589371980676329,0.0,0.13281149086775684,0.23572037510656438
NTCIR12-MathWiki-1,Euler–Maclaurin_formula.html,10415,NOT RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Factorial.html,12965,RELEVANT,0.05044350173544157,0.05044350173544157,0.016814500578480523,0.016814500578480523,0.0,0.03362900115696105,0.05044350173544157
NTCIR12-MathWiki-1,Froude_number.html,3855,PARTIALLY RELEVANT,0.0018158236057068742,0.0,0.00045395590142671856,0.0,0.0,0.0006052745352356247,0.0012970168612191958
NTCIR12-MathWiki-1,Greek_numerals.html,2327,RELEVANT,0.38418564675547917,0.02578427159432746,0.03841856467554792,0.01289213579716373,0.02578427159432746,0.11710356682423721,0.30511388053287497
NTCIR12-MathWiki-1,Green's_function_(many-body_theory).html,16451,RELEVANT,0.02285575344963832,0.0,0.0038092922416063865,0.0,0.0,0.005677466415415476,0.022612607136344297
NTCIR12-MathWiki-1,Hamiltonian_constraint.html,9198,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Hamiltonian_constraint_of_LQG.html,18870,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Harmonic_oscillator.html,10619,RELEVANT,0.02147094830021659,0.0,0.0030672783286023702,0.0,0.0,0.006309445333835578,0.01977587343441002
NTCIR12-MathWiki-1,Hodge_dual.html,12478,RELEVANT,0.04840519313992627,0.022359352460330183,0.003025324571245392,0.007453117486776727,0.0,0.023554899245623116,0.04840519313992627
NTCIR12-MathWiki-1,Holomorphic_functional_calculus.html,10727,RELEVANT,0.08800223734501725,0.0003728908362077002,0.002200055933625431,0.0001864454181038501,0.0003728908362077002,0.018517854539109316,0.07849352102172089
NTCIR12-MathWiki-1,Jerk_(physics).html,4005,RELEVANT,0.27815230961298376,0.27815230961298376,0.09271743653766125,0.09271743653766125,0.0,0.1854348730753225,0.27815230961298376
NTCIR12-MathWiki-1,Joukowsky_transform.html,3351,RELEVANT,0.11578633243807819,0.0,0.004453320478387622,0.0,0.0,0.04925892768327862,0.11578633243807819
NTCIR12-MathWiki-1,Kummer_ring.html,495,RELEVANT,0.07272727272727272,0.00202020202020202,0.01818181818181818,0.00101010101010101,0.00202020202020202,0.024915824915824916,0.052525252525252523
NTCIR12-MathWiki-1,Langmuir_probe.html,12867,PARTIALLY RELEVANT,0.0035750369161420686,0.0,0.000510719559448867,0.0,0.0,0.001321209295095982,0.0035750369161420686
NTCIR12-MathWiki-1,Lattice_problem.html,3743,RELEVANT,0.004007480630510286,0.0,0.0010018701576275716,0.0,0.0,0.002003740315255143,0.004007480630510286
NTCIR12-MathWiki-1,Least_squares_support_vector_machine.html,11687,PARTIALLY RELEVANT,0.03918884230341405,0.0,0.0030145263310318504,0.0,0.0,0.01625975680480686,0.034910584410028235
NTCIR12-MathWiki-1,Levi-Civita_symbol.html,15247,NOT RELEVANT,0.08755820817209943,0.005115760477470978,0.0019457379593799875,0.002557880238735489,0.005115760477470978,0.052070092373102804,0.07850724732734309
NTCIR12-MathWiki-1,Light_front_quantization.html,14671,PARTIALLY RELEVANT,0.2815077363506237,0.2815077363506237,0.09383591211687456,0.09383591211687456,0.0,0.18767182423374912,0.2815077363506237
NTCIR12-MathWiki-1,List_of_common_physics_notations.html,1180,RELEVANT,0.7093220338983051,0.051694915254237285,0.14186440677966103,0.017231638418079096,0.0,0.21743341404358352,0.5567796610169492
NTCIR12-MathWiki-1,Mahler_measure.html,4817,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Maxwell's_equations_in_curved_spacetime.html,19084,PARTIALLY RELEVANT,0.012995179207713268,5.2399916160134143e-05,0.0008663452805142179,2.6199958080067072e-05,5.2399916160134143e-05,0.004908125480332565,0.012995179207713268
NTCIR12-MathWiki-1,Mild-slope_equation.html,10571,RELEVANT,0.027528143032825653,0.0,0.002752814303282566,0.0,0.0,0.007958092895657931,0.027528143032825653
NTCIR12-MathWiki-1,Minimum_spanning_tree.html,3024,RELEVANT,0.3062169312169312,0.3062169312169312,0.10207231040564374,0.10207231040564374,0.0,0.20414462081128748,0.3062169312169312
NTCIR12-MathWiki-1,Monin–Obukhov_similarity_theory.html,3328,RELEVANT,0.051382211538461536,0.0,0.0030224830316742082,0.0,0.0,0.019343449519230768,0.051382211538461536
NTCIR12-MathWiki-1,Motion_simulator.html,5555,PARTIALLY RELEVANT,0.00216021602160216,0.0,0.00054005400540054,0.0,0.0,0.00108010801080108,0.00216021602160216
NTCIR12-MathWiki-1,Multiple_zeta_function.html,22181,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Nahm_equations.html,1867,PARTIALLY RELEVANT,0.05088377075522228,0.05088377075522228,0.01272094268880557,0.02544188537761114,0.05088377075522228,0.05088377075522228,0.05088377075522228
NTCIR12-MathWiki-1,Natural_logarithm_of_2.html,8461,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Oblate_spheroidal_coordinates.html,9788,RELEVANT,0.014814058030241111,0.0,0.0008714151782494771,0.0,0.0,0.006562457430867729,0.014814058030241111
NTCIR12-MathWiki-1,P-adic_quantum_mechanics.html,5497,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Parameterized_post-Newtonian_formalism.html,8969,RELEVANT,0.011038019846136693,0.0,0.0027595049615341733,0.0,0.0,0.00732151484743747,0.011038019846136693
NTCIR12-MathWiki-1,Phase-locked_loop.html,10144,PARTIALLY RELEVANT,0.17852917981072555,0.01902602523659306,0.03570583596214511,0.006342008412197686,0.0,0.07408320189274448,0.17852917981072555
NTCIR12-MathWiki-1,Propellant_mass_fraction.html,934,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Quantum_heat_engines_and_refrigerators.html,6363,PARTIALLY RELEVANT,0.0014144271570014145,0.0,0.0002828854314002829,0.0,0.0,0.0007072135785007072,0.0014144271570014145
NTCIR12-MathWiki-1,RLC_circuit.html,11096,RELEVANT,0.042177361211247294,0.03758111031002163,0.005272170151405912,0.012527036770007209,0.0,0.023552030761836096,0.042177361211247294
NTCIR12-MathWiki-1,Routhian_mechanics.html,23703,RELEVANT,0.007804919208539003,0.0,0.00039024596042695016,0.0,0.0,0.0026064738640678396,0.0076783529511032355
NTCIR12-MathWiki-1,Sallen–Key_topology.html,9232,RELEVANT,0.03054592720970537,0.0,0.0061091854419410745,0.0,0.0,0.015760398613518196,0.03054592720970537
NTCIR12-MathWiki-1,Schwarz–Christoffel_mapping.html,1576,RELEVANT,0.07614213197969544,0.0,0.005076142131979695,0.0,0.0,0.037558570870753615,0.07106598984771574
NTCIR12-MathWiki-1,Sea_state.html,2012,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Self-healing_hydrogels.html,2036,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Single-stage-to-orbit.html,4250,RELEVANT,0.023058823529411764,0.0,0.007686274509803921,0.0,0.0,0.011529411764705882,0.023058823529411764
NTCIR12-MathWiki-1,Slater-type_orbital.html,5910,RELEVANT,0.025380710659898477,0.0,0.002820078962210942,0.0,0.0,0.011590524534686971,0.025380710659898477
NTCIR12-MathWiki-1,Special_unitary_group.html,10290,PARTIALLY RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Speed_of_sound.html,7132,PARTIALLY RELEVANT,0.022994952327537857,0.022994952327537857,0.005748738081884464,0.007664984109179285,0.0,0.013796971396522716,0.022994952327537857
NTCIR12-MathWiki-1,Stability_derivatives.html,4526,RELEVANT,0.0017675651789659744,0.0,0.000294594196494329,0.0,0.0,0.0013256738842244808,0.0017675651789659744
NTCIR12-MathWiki-1,STAR_model.html,2247,RELEVANT,0.07165109034267912,0.0,0.01791277258566978,0.0,0.0,0.03582554517133956,0.07165109034267912
NTCIR12-MathWiki-1,Stochastic_portfolio_theory.html,14522,RELEVANT,0.008194463572510673,0.0,0.0007449512338646067,0.0,0.0,0.0031653123995776526,0.008194463572510673
NTCIR12-MathWiki-1,Transmissibility_(structural_dynamics).html,229,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-1,Trigonometric_functions.html,17822,PARTIALLY RELEVANT,0.05173381214229604,0.01823588822803277,0.008622302023716007,0.009117944114016384,0.01823588822803277,0.03735083978603224,0.05173381214229604
NTCIR12-MathWiki-1,Trigonometry_in_Galois_fields.html,5695,RELEVANT,0.25232660228270415,0.0015803336259877085,0.009345429714174227,0.0005267778753292362,0.0,0.10114307355953794,0.25232660228270415
NTCIR12-MathWiki-1,Vibration.html,9781,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-2,Absolute_value.html,6056,PARTIALLY RELEVANT,0.16892338177014532,0.00016512549537648613,0.0038391677675033023,8.256274768824307e-05,0.00016512549537648613,0.05547902119896836,0.16892338177014532
NTCIR12-MathWiki-2,Additive_category.html,1354,PARTIALLY RELEVANT,0.18020679468242246,0.013293943870014771,0.025743827811774634,0.004431314623338257,0.0,0.07738974467187171,0.18020679468242246
NTCIR12-MathWiki-2,Associative_property.html,5807,RELEVANT,0.07973135870501119,0.06302738074737387,0.013288559784168532,0.015756845186843466,0.0,0.039047701050456345,0.07645944549681419
NTCIR12-MathWiki-2,Axiom_of_extensionality.html,1009,PARTIALLY RELEVANT,0.23885034687809711,0.008919722497522299,0.015923356458539806,0.0022299306243805748,0.0,0.09951990526817088,0.23885034687809711
NTCIR12-MathWiki-2,Banach_bundle_(non-commutative_geometry).html,794,PARTIALLY RELEVANT,0.0743073047858942,0.05163727959697733,0.007430730478589421,0.017212426532325777,0.0,0.03030078530152615,0.0743073047858942
NTCIR12-MathWiki-2,BL_(logic).html,1612,RELEVANT,0.07692307692307693,0.024193548387096774,0.004524886877828054,0.008064516129032258,0.0,0.031205829695008954,0.07692307692307693
NTCIR12-MathWiki-2,Bounded_variation.html,21003,PARTIALLY RELEVANT,0.08008379755273057,0.00023806122934818836,0.0025026186735228302,0.00011903061467409418,0.00023806122934818836,0.03006909134605178,0.08008379755273057
NTCIR12-MathWiki-2,Category_of_topological_vector_spaces.html,1010,NOT RELEVANT,0.1495049504950495,0.08514851485148515,0.037376237623762375,0.028382838283828385,0.0,0.09386138613861386,0.1495049504950495
NTCIR12-MathWiki-2,Characterizations_of_the_category_of_topological_spaces.html,1574,PARTIALLY RELEVANT,0.31321473951715373,0.1181702668360864,0.031321473951715376,0.03939008894536213,0.005082592121982211,0.1599044823204662,0.30813214739517153
NTCIR12-MathWiki-2,Cheeger_bound.html,948,NOT RELEVANT,0.016877637130801686,0.0010548523206751054,0.0028129395218002813,0.0005274261603375527,0.0010548523206751054,0.004746835443037975,0.012658227848101266
NTCIR12-MathWiki-2,Ciphertext_indistinguishability.html,1416,PARTIALLY RELEVANT,0.4703389830508475,0.1137005649717514,0.024754683318465656,0.01263339610797238,0.0,0.1352165725047081,0.4703389830508475
NTCIR12-MathWiki-2,Class_logic.html,930,PARTIALLY RELEVANT,0.13978494623655913,0.13118279569892474,0.03494623655913978,0.04372759856630824,0.0,0.0821505376344086,0.13978494623655913
NTCIR12-MathWiki-2,Closeness_(mathematics).html,799,NOT RELEVANT,0.2390488110137672,0.07634543178973717,0.011952440550688361,0.02544847726324572,0.0,0.0990478604584845,0.21151439299123906
NTCIR12-MathWiki-2,Combinatory_logic.html,3204,PARTIALLY RELEVANT,0.7512484394506866,0.0046816479400749065,0.046953027465667915,0.0011704119850187266,0.0,0.3029006951187559,0.7512484394506866
NTCIR12-MathWiki-2,Commutative_property.html,2737,RELEVANT,0.08768724881256851,0.08768724881256851,0.029229082937522834,0.029229082937522834,0.0,0.05845816587504567,0.08768724881256851
NTCIR12-MathWiki-2,Computable_topology.html,4420,NOT RELEVANT,0.28009049773755657,0.005429864253393665,0.014004524886877827,0.0027149321266968325,0.005429864253393665,0.11653965229816622,0.251131221719457
NTCIR12-MathWiki-2,Computation_tree_logic.html,6168,RELEVANT,0.05155642023346303,0.00956549935149157,0.012889105058365758,0.0031884997838305235,0.0,0.020622568093385214,0.04199092088197146
NTCIR12-MathWiki-2,Contraposition.html,1890,RELEVANT,0.16613756613756614,0.0010582010582010583,0.009772798008092125,0.00035273368606701937,0.0,0.06446446446446447,0.16613756613756614
NTCIR12-MathWiki-2,Crystal_base.html,5483,NOT RELEVANT,0.06328652197701988,0.0001823819077147547,0.0039554076235637425,6.079396923825156e-05,0.0,0.03330479107997911,0.06328652197701988
NTCIR12-MathWiki-2,Deductive_lambda_calculus.html,11416,RELEVANT,0.08663279607568325,0.003065872459705676,0.0037666433076384022,0.0010219574865685587,0.0,0.0367823037544689,0.08663279607568325
NTCIR12-MathWiki-2,Defining_equation_(physics).html,6294,NOT RELEVANT,0.31315538608198284,0.0007944073721004131,0.00381896812295101,0.00039720368605020655,0.0007944073721004131,0.05388869377128872,0.18620908802033684
NTCIR12-MathWiki-2,Dimension_theory_(algebra).html,15847,PARTIALLY RELEVANT,0.05982204833722471,0.05565722218716476,0.006646894259691634,0.02782861109358238,0.05565722218716476,0.05787936427805172,0.05982204833722471
NTCIR12-MathWiki-2,Direct_sum.html,2685,PARTIALLY RELEVANT,0.2472998137802607,0.0014897579143389199,0.009511531299240797,0.0004965859714463067,0.0,0.08034125849898228,0.24581005586592178
NTCIR12-MathWiki-2,Direct_sum_of_modules.html,3930,NOT RELEVANT,0.31348600508905855,0.008396946564885497,0.015674300254452926,0.0027989821882951653,0.0,0.10583866309057148,0.2776081424936387
NTCIR12-MathWiki-2,Distributive_property.html,4242,RELEVANT,0.18434700612918434,0.12022630834512023,0.01316764329494174,0.024045261669024046,0.0,0.07324877686831915,0.18434700612918434
NTCIR12-MathWiki-2,Dynamical_pictures_(quantum_mechanics).html,11689,NOT RELEVANT,0.05312687141757207,0.0005133031054837882,0.005902985713063564,0.0002566515527418941,0.0005133031054837882,0.011732642411058015,0.034134656514671916
NTCIR12-MathWiki-2,Equivalence_relation.html,2990,PARTIALLY RELEVANT,0.5862876254180602,0.00033444816053511704,0.032571534745447786,0.00016722408026755852,0.00033444816053511704,0.2746536072623029,0.585953177257525
NTCIR12-MathWiki-2,Exclusive_or.html,3712,RELEVANT,0.25592672413793105,0.00026939655172413793,0.007997710129310345,6.734913793103448e-05,0.0,0.06290869083174948,0.25592672413793105
NTCIR12-MathWiki-2,Exportation_(logic).html,754,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-2,FO_(complexity).html,4230,PARTIALLY RELEVANT,0.1392434988179669,0.007801418439716312,0.007328605200945627,0.0026004728132387705,0.0,0.06607884480224906,0.1392434988179669
NTCIR12-MathWiki-2,Functional_completeness.html,1241,PARTIALLY RELEVANT,0.39484286865431106,0.0008058017727639,0.043871429850479,0.00026860059092130003,0.0,0.07371334477805416,0.39403706688154716
NTCIR12-MathWiki-2,General_frame.html,4045,RELEVANT,0.13399258343634116,0.02323856613102596,0.01488806482626013,0.007746188710341986,0.0012360939431396785,0.05456011178588703,0.13399258343634116
NTCIR12-MathWiki-2,Hahn_decomposition_theorem.html,2457,PARTIALLY RELEVANT,0.17623117623117623,0.003663003663003663,0.01468593135259802,0.0018315018315018315,0.003663003663003663,0.06054131054131054,0.17256817256817256
NTCIR12-MathWiki-2,Help:Displaying_a_formula.html,26698,PARTIALLY RELEVANT,0.15165930032212152,0.03887931680275676,0.003991034219003198,0.00971982920068919,0.0,0.046651216797007705,0.15165930032212152
NTCIR12-MathWiki-2,Hermitian_adjoint.html,2193,PARTIALLY RELEVANT,0.10168718650250798,0.00045599635202918376,0.009244289682046181,0.00022799817601459188,0.00045599635202918376,0.03097735218118255,0.10168718650250798
NTCIR12-MathWiki-2,Holstein–Primakoff_transformation.html,1543,NOT RELEVANT,0.0492546986390149,0.0492546986390149,0.02462734931950745,0.02462734931950745,0.0492546986390149,0.0492546986390149,0.0492546986390149
NTCIR12-MathWiki-2,Homomorphic_signatures_for_network_coding.html,7372,NOT RELEVANT,0.028350515463917526,0.016277807921866522,0.007087628865979381,0.005425935973955507,0.0,0.014595767769940314,0.028350515463917526
NTCIR12-MathWiki-2,Holder's_inequality.html,17632,NOT RELEVANT,0.05387931034482758,0.000397005444646098,0.0024490595611285264,0.000132335148215366,0.0,0.013355631039387845,0.0345961887477314
NTCIR12-MathWiki-2,Implementation_of_mathematics_in_set_theory.html,15539,NOT RELEVANT,0.23939764463607696,0.0007722504665679902,0.002196308666386027,0.0002574168221893301,0.0,0.07263149886911335,0.22272990539931783
NTCIR12-MathWiki-2,Inductive_probability.html,18699,PARTIALLY RELEVANT,0.13219958286539388,0.007487031392053051,0.0017626611048719182,0.00249567713068435,0.0,0.04082838045375601,0.13219958286539388
NTCIR12-MathWiki-2,Intuitionistic_logic.html,5407,PARTIALLY RELEVANT,0.1956722766783799,0.006473090438320696,0.016306023056531657,0.003236545219160348,0.006473090438320696,0.10794648911904321,0.1956722766783799
NTCIR12-MathWiki-2,Karhunen–Loeve_theorem.html,30946,PARTIALLY RELEVANT,0.062172817165384864,9.694306210818846e-05,0.0016361267675101278,4.847153105409423e-05,9.694306210818846e-05,0.02270945087141041,0.0579719511406967
NTCIR12-MathWiki-2,Least_common_multiple.html,6289,PARTIALLY RELEVANT,0.15535061217999682,0.0007950389569088886,0.005356917661379201,0.0003975194784544443,0.0007950389569088886,0.05777945619335347,0.15185244076959772
NTCIR12-MathWiki-2,List_of_logic_symbols.html,926,RELEVANT,0.46220302375809935,0.0021598272138228943,0.04622030237580993,0.0007199424046076314,0.0,0.19477714510111918,0.46220302375809935
NTCIR12-MathWiki-2,Locus_(mathematics).html,1418,PARTIALLY RELEVANT,0.19605077574047955,0.05148095909732017,0.028007253677211366,0.012870239774330043,0.0,0.06442379490583258,0.17912552891396333
NTCIR12-MathWiki-2,Logical_biconditional.html,1568,RELEVANT,0.15051020408163265,0.0006377551020408163,0.003859236002093145,0.00015943877551020407,0.0,0.04043822886297376,0.15051020408163265
NTCIR12-MathWiki-2,Logical_conjunction.html,1325,PARTIALLY RELEVANT,0.37886792452830187,0.0830188679245283,0.005336167951102843,0.01660377358490566,0.0,0.09032707721411859,0.3569811320754717
NTCIR12-MathWiki-2,Logical_disjunction.html,1286,RELEVANT,0.38724727838258166,0.1640746500777605,0.00624592384488035,0.0328149300155521,0.0,0.0853001779789008,0.3654743390357698
NTCIR12-MathWiki-2,Lower_convex_envelope.html,214,NOT RELEVANT,0.056074766355140186,0.004672897196261682,0.014018691588785047,0.002336448598130841,0.004672897196261682,0.028037383177570093,0.056074766355140186
NTCIR12-MathWiki-2,Material_conditional.html,2025,RELEVANT,0.3906172839506173,0.007407407407407408,0.026041152263374487,0.0024691358024691358,0.0,0.13174034249303065,0.3906172839506173
NTCIR12-MathWiki-2,Material_implication_(rule_of_inference).html,430,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-2,Metric_space.html,9432,PARTIALLY RELEVANT,0.2107718405428329,0.19868532654792198,0.00810660925164742,0.039737065309584395,0.0,0.10756853966978515,0.2107718405428329
NTCIR12-MathWiki-2,Modified_Richardson_iteration.html,1837,NOT RELEVANT,0.05443658138268917,0.0065323897659227,0.013609145345672292,0.00326619488296135,0.0065323897659227,0.020685900925421885,0.04790419161676647
NTCIR12-MathWiki-2,Monoidal_t-norm_logic.html,4220,RELEVANT,0.17440758293838862,0.05947867298578199,0.004983073798239675,0.011895734597156399,0.0,0.0554091444538805,0.1466824644549763
NTCIR12-MathWiki-2,Normal_form_for_free_groups_and_free_product_of_groups.html,3941,NOT RELEVANT,0.05607713778228876,0.0015224562293834052,0.0029514283043309874,0.0005074854097944684,0.0,0.02024866785079929,0.05607713778228876
NTCIR12-MathWiki-2,Positive_element.html,1285,RELEVANT,0.177431906614786,0.0311284046692607,0.0443579766536965,0.01556420233463035,0.0311284046692607,0.10428015564202335,0.177431906614786
NTCIR12-MathWiki-2,Probability.html,4288,NOT RELEVANT,0.25489738805970147,0.0004664179104477612,0.006707826001571092,0.0002332089552238806,0.0004664179104477612,0.11943385096575944,0.25489738805970147
NTCIR12-MathWiki-2,Proofs_involving_the_Moore–Penrose_pseudoinverse.html,9464,PARTIALLY RELEVANT,0.0668850380388842,0.015321217244294168,0.002786876584953508,0.007660608622147084,0.015321217244294168,0.04816034168260889,0.0668850380388842
NTCIR12-MathWiki-2,Propositional_calculus.html,14780,RELEVANT,0.21617050067659,6.765899864682003e-05,0.004803788903924222,2.2552999548940006e-05,0.0,0.06601891174363561,0.21617050067659
NTCIR12-MathWiki-2,QR_decomposition.html,9518,PARTIALLY RELEVANT,0.0919310779575541,0.0791132590880437,0.011491384744694263,0.03955662954402185,0.0791132590880437,0.08664285213980527,0.0919310779575541
NTCIR12-MathWiki-2,Quantum_refereed_game.html,5454,PARTIALLY RELEVANT,0.1057939127246058,0.00055005500550055,0.0039182930638742884,0.00018335166850018335,0.0,0.04414823666274673,0.09460946094609461
NTCIR12-MathWiki-2,Racks_and_quandles.html,1916,RELEVANT,0.19102296450939457,0.008350730688935281,0.007347037096515176,0.0027835768963117603,0.0,0.07615362464905334,0.19102296450939457
NTCIR12-MathWiki-2,Randolph_diagram.html,992,RELEVANT,0.5483870967741935,0.53125,0.06093189964157706,0.17708333333333331,0.0,0.1849798387096774,0.5483870967741935
NTCIR12-MathWiki-2,Recession_cone.html,1458,NOT RELEVANT,0.08436213991769548,0.03566529492455418,0.008436213991769548,0.01188843164151806,0.0,0.04418337094561706,0.08436213991769548
NTCIR12-MathWiki-2,Separoid.html,901,RELEVANT,0.12430632630410655,0.04439511653718091,0.01553829078801332,0.011098779134295227,0.0,0.06114898789704561,0.12430632630410655
NTCIR12-MathWiki-2,Sequent_calculus.html,9850,PARTIALLY RELEVANT,0.18649746192893402,0.04548223350253807,0.007172979304959001,0.011370558375634518,0.0,0.07657634792152558,0.18649746192893402
NTCIR12-MathWiki-2,Sheffer_stroke.html,1082,PARTIALLY RELEVANT,0.3456561922365989,0.2809611829944547,0.013294468932176881,0.07024029574861368,0.0,0.0953138019212167,0.3456561922365989
NTCIR12-MathWiki-2,Skew_lattice.html,9796,NOT RELEVANT,0.14975500204164965,0.002654144548795427,0.002936372589051954,0.0008847148495984755,0.0,0.04920827689289552,0.14975500204164965
NTCIR12-MathWiki-2,Squashed_entanglement.html,3700,NOT RELEVANT,0.1154054054054054,0.001081081081081081,0.0026838466373350096,0.00036036036036036037,0.0,0.037293849972421404,0.11135135135135135
NTCIR12-MathWiki-2,Strong_generating_set.html,700,NOT RELEVANT,0.03,0.004285714285714286,0.006,0.002142857142857143,0.004285714285714286,0.011904761904761906,0.02
NTCIR12-MathWiki-2,T-norm_fuzzy_logics.html,3452,RELEVANT,0.23146002317497102,0.00028968713789107763,0.01285889017638728,0.00014484356894553882,0.00028968713789107763,0.06779483713145358,0.2213209733487833
NTCIR12-MathWiki-2,Tarski's_theorem_about_choice.html,913,PARTIALLY RELEVANT,0.11171960569550932,0.00547645125958379,0.0065717415115005475,0.0018254837531945967,0.0,0.04103481788871234,0.10514786418400876
NTCIR12-MathWiki-2,Tautology_(logic).html,3335,RELEVANT,0.3385307346326837,0.011094452773613194,0.011673473608023574,0.0036981509245377314,0.0,0.12558378345074037,0.3385307346326837
NTCIR12-MathWiki-2,Tautology_(rule_of_inference).html,478,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-2,Thermal_velocity.html,995,NOT RELEVANT,0.08442211055276382,0.0020100502512562816,0.004966006503103754,0.0010050251256281408,0.0020100502512562816,0.025743000717875088,0.07336683417085427
NTCIR12-MathWiki-2,Topological_tensor_product.html,2746,PARTIALLY RELEVANT,0.12017479970866715,0.0025491624180626364,0.0025036416605972323,0.0008497208060208789,0.0,0.03814846388134807,0.10597232337946104
NTCIR12-MathWiki-2,Trace_inequalities.html,8567,PARTIALLY RELEVANT,0.09349830745885374,0.0016341776584568694,0.002833282044207689,0.0005447258861522898,0.0,0.03349722321665357,0.09349830745885374
NTCIR12-MathWiki-2,Truth_function.html,1902,PARTIALLY RELEVANT,0.2024185068349106,0.17928496319663512,0.05060462670872765,0.08964248159831756,0.17928496319663512,0.18997546442341395,0.2024185068349106
NTCIR12-MathWiki-2,Truth_table.html,2231,RELEVANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTCIR12-MathWiki-2,Unbounded_operator.html,6909,PARTIALLY RELEVANT,0.24272687798523665,0.003763207410623824,0.004258366280442748,0.0012544024702079413,0.0,0.05783957683653732,0.14546244029526703
NTCIR12-MathWiki-2,Well-defined.html,2626,PARTIALLY RELEVANT,0.16984006092916984,0.001904036557501904,0.009435558940509436,0.000952018278750952,0.001904036557501904,0.05177075399847677,0.11081492764661081
